,method,s,N,k,iter,error,diff_max,time
1150,WMI,1287,1998,2,184,1.6050268047834371e-13,6.661338147750939e-15,0.007278556004166603
1151,ISM,1287,1998,2,184,2.9023506464738764,0.029804721014460113,0.011739457026124
1152,DI,1287,1998,2,185,1.5938794709891752e-13,6.439293542825908e-15,0.08417500299401581
1153,WMI,1287,1998,2,185,1.6050268047834371e-13,6.661338147750939e-15,0.0074103339575231075
1154,ISM,1287,1998,2,185,2.9023506464738764,0.029804721014460113,0.011439230991527438
1155,DI,1287,1998,2,186,1.5938794709891752e-13,6.439293542825908e-15,0.08957148902118206
1156,WMI,1287,1998,2,186,1.6050268047834371e-13,6.661338147750939e-15,0.007774177938699722
1157,ISM,1287,1998,2,186,2.9023506464738764,0.029804721014460113,0.01145018101669848
1158,DI,1287,1998,2,187,1.5938794709891752e-13,6.439293542825908e-15,0.08330016699619591
1159,WMI,1287,1998,2,187,1.6050268047834371e-13,6.661338147750939e-15,0.007263765903189778
1160,ISM,1287,1998,2,187,2.9023506464738764,0.029804721014460113,0.010823830962181091
1161,DI,1287,1998,2,188,1.5938794709891752e-13,6.439293542825908e-15,0.0826495869550854
1162,WMI,1287,1998,2,188,1.6050268047834371e-13,6.661338147750939e-15,0.007200258085504174
1163,ISM,1287,1998,2,188,2.9023506464738764,0.029804721014460113,0.011240463936701417
1164,DI,1287,1998,2,189,1.5938794709891752e-13,6.439293542825908e-15,0.07976281200535595
1165,WMI,1287,1998,2,189,1.6050268047834371e-13,6.661338147750939e-15,0.0071627378929406404
1166,ISM,1287,1998,2,189,2.9023506464738764,0.029804721014460113,0.011510409880429506
1167,DI,1287,1998,2,190,1.5938794709891752e-13,6.439293542825908e-15,0.08140608691610396
1168,WMI,1287,1998,2,190,1.6050268047834371e-13,6.661338147750939e-15,0.0073467460460960865
1169,ISM,1287,1998,2,190,2.9023506464738764,0.029804721014460113,0.01116167614236474
1170,DI,1287,1998,2,191,1.5938794709891752e-13,6.439293542825908e-15,0.08525542705319822
1171,WMI,1287,1998,2,191,1.6050268047834371e-13,6.661338147750939e-15,0.007163838017731905
1172,ISM,1287,1998,2,191,2.9023506464738764,0.029804721014460113,0.011397021124139428
1173,DI,1287,1998,2,192,1.5938794709891752e-13,6.439293542825908e-15,0.08326865709386766
1174,WMI,1287,1998,2,192,1.6050268047834371e-13,6.661338147750939e-15,0.007649910170584917
1175,ISM,1287,1998,2,192,2.9023506464738764,0.029804721014460113,0.011063137091696262
1176,DI,1287,1998,2,193,1.5938794709891752e-13,6.439293542825908e-15,0.0861387129407376
1177,WMI,1287,1998,2,193,1.6050268047834371e-13,6.661338147750939e-15,0.007210747106000781
1178,ISM,1287,1998,2,193,2.9023506464738764,0.029804721014460113,0.010908449068665504
1179,DI,1287,1998,2,194,1.5938794709891752e-13,6.439293542825908e-15,0.08096261299215257
1180,WMI,1287,1998,2,194,1.6050268047834371e-13,6.661338147750939e-15,0.007305455859750509
1181,ISM,1287,1998,2,194,2.9023506464738764,0.029804721014460113,0.011223594890907407
1182,DI,1287,1998,2,195,1.5938794709891752e-13,6.439293542825908e-15,0.0808271961286664
1183,WMI,1287,1998,2,195,1.6050268047834371e-13,6.661338147750939e-15,0.007405654061585665
1184,ISM,1287,1998,2,195,2.9023506464738764,0.029804721014460113,0.01088001998141408
1185,DI,1287,1998,2,196,1.5938794709891752e-13,6.439293542825908e-15,0.08012866601347923
1186,WMI,1287,1998,2,196,1.6050268047834371e-13,6.661338147750939e-15,0.007567011984065175
1187,ISM,1287,1998,2,196,2.9023506464738764,0.029804721014460113,0.011626018909737468
1188,DI,1287,1998,2,197,1.5938794709891752e-13,6.439293542825908e-15,0.07976738293655217
1189,WMI,1287,1998,2,197,1.6050268047834371e-13,6.661338147750939e-15,0.008331740042194724
1190,ISM,1287,1998,2,197,2.9023506464738764,0.029804721014460113,0.011524178786203265
1191,DI,1287,1998,2,198,1.5938794709891752e-13,6.439293542825908e-15,0.08508740994147956
1192,WMI,1287,1998,2,198,1.6050268047834371e-13,6.661338147750939e-15,0.008147123036906123
1193,ISM,1287,1998,2,198,2.9023506464738764,0.029804721014460113,0.01126607391051948
1194,DI,1287,1998,2,199,1.5938794709891752e-13,6.439293542825908e-15,0.08300066203810275
1195,WMI,1287,1998,2,199,1.6050268047834371e-13,6.661338147750939e-15,0.007415464147925377
1196,ISM,1287,1998,2,199,2.9023506464738764,0.029804721014460113,0.011248355032876134
1197,DI,1287,1998,2,200,1.5938794709891752e-13,6.439293542825908e-15,0.08818598091602325
1198,WMI,1287,1998,2,200,1.6050268047834371e-13,6.661338147750939e-15,0.008030864875763655
1199,ISM,1287,1998,2,200,2.9023506464738764,0.029804721014460113,0.011184805072844028
1200,DI,1287,1997,3,1,1.5940710401359306e-13,5.551115123125783e-15,0.0853014059830457
1201,WMI,1287,1997,3,1,1.5955473129946473e-13,5.773159728050814e-15,0.0078009378630667925
1202,ISM,1287,1997,3,1,4.358940755166834,0.03484331009862569,0.017200591042637825
1203,DI,1287,1997,3,2,1.5940710401359306e-13,5.551115123125783e-15,0.08057918003760278
1204,WMI,1287,1997,3,2,1.5955473129946473e-13,5.773159728050814e-15,0.0038899690844118595
1205,ISM,1287,1997,3,2,4.358940755166834,0.03484331009862569,0.011292293900623918
1206,DI,1287,1997,3,3,1.5940710401359306e-13,5.551115123125783e-15,0.08181148092262447
1207,WMI,1287,1997,3,3,1.5955473129946473e-13,5.773159728050814e-15,0.007862347178161144
1208,ISM,1287,1997,3,3,4.358940755166834,0.03484331009862569,0.01680556684732437
1209,DI,1287,1997,3,4,1.5940710401359306e-13,5.551115123125783e-15,0.07709787390194833
1210,WMI,1287,1997,3,4,1.5955473129946473e-13,5.773159728050814e-15,0.003977698041126132
1211,ISM,1287,1997,3,4,4.358940755166834,0.03484331009862569,0.010989718837663531
1212,DI,1287,1997,3,5,1.5940710401359306e-13,5.551115123125783e-15,0.08220569510012865
1213,WMI,1287,1997,3,5,1.5955473129946473e-13,5.773159728050814e-15,0.007714068982750177
1214,ISM,1287,1997,3,5,4.358940755166834,0.03484331009862569,0.01688888599164784
1215,DI,1287,1997,3,6,1.5940710401359306e-13,5.551115123125783e-15,0.08045731112360954
1216,WMI,1287,1997,3,6,1.5955473129946473e-13,5.773159728050814e-15,0.003997566876932979
1217,ISM,1287,1997,3,6,4.358940755166834,0.03484331009862569,0.011065636994317174
1218,DI,1287,1997,3,7,1.5940710401359306e-13,5.551115123125783e-15,0.08158312388695776
1219,WMI,1287,1997,3,7,1.5955473129946473e-13,5.773159728050814e-15,0.007809248054400086
1220,ISM,1287,1997,3,7,4.358940755166834,0.03484331009862569,0.016646669944748282
1221,DI,1287,1997,3,8,1.5940710401359306e-13,5.551115123125783e-15,0.07692438689991832
1222,WMI,1287,1997,3,8,1.5955473129946473e-13,5.773159728050814e-15,0.0039528978522866964
1223,ISM,1287,1997,3,8,4.358940755166834,0.03484331009862569,0.010893669212237
1224,DI,1287,1997,3,9,1.5940710401359306e-13,5.551115123125783e-15,0.08282106393016875
1225,WMI,1287,1997,3,9,1.5955473129946473e-13,5.773159728050814e-15,0.00819268194027245
1226,ISM,1287,1997,3,9,4.358940755166834,0.03484331009862569,0.017392797861248255
1227,DI,1287,1997,3,10,1.5940710401359306e-13,5.551115123125783e-15,0.07994934008456767
1228,WMI,1287,1997,3,10,1.5955473129946473e-13,5.773159728050814e-15,0.004015746992081404
1229,ISM,1287,1997,3,10,4.358940755166834,0.03484331009862569,0.011409100843593478
1230,DI,1287,1997,3,11,1.5940710401359306e-13,5.551115123125783e-15,0.0902855780441314
1231,WMI,1287,1997,3,11,1.5955473129946473e-13,5.773159728050814e-15,0.007933865999802947
1232,ISM,1287,1997,3,11,4.358940755166834,0.03484331009862569,0.017697404138743877
1233,DI,1287,1997,3,12,1.5940710401359306e-13,5.551115123125783e-15,0.0815149659756571
1234,WMI,1287,1997,3,12,1.5955473129946473e-13,5.773159728050814e-15,0.003958948189392686
1235,ISM,1287,1997,3,12,4.358940755166834,0.03484331009862569,0.01154510909691453
1236,DI,1287,1997,3,13,1.5940710401359306e-13,5.551115123125783e-15,0.08812639187090099
1237,WMI,1287,1997,3,13,1.5955473129946473e-13,5.773159728050814e-15,0.007896116934716702
1238,ISM,1287,1997,3,13,4.358940755166834,0.03484331009862569,0.017956598894670606
1239,DI,1287,1997,3,14,1.5940710401359306e-13,5.551115123125783e-15,0.07984255207702518
1240,WMI,1287,1997,3,14,1.5955473129946473e-13,5.773159728050814e-15,0.0038828901015222073
1241,ISM,1287,1997,3,14,4.358940755166834,0.03484331009862569,0.01104325708001852
1242,DI,1287,1997,3,15,1.5940710401359306e-13,5.551115123125783e-15,0.08568678004667163
1243,WMI,1287,1997,3,15,1.5955473129946473e-13,5.773159728050814e-15,0.008076524129137397
1244,ISM,1287,1997,3,15,4.358940755166834,0.03484331009862569,0.017569025978446007
1245,DI,1287,1997,3,16,1.5940710401359306e-13,5.551115123125783e-15,0.07852429198101163
1246,WMI,1287,1997,3,16,1.5955473129946473e-13,5.773159728050814e-15,0.0041382149793207645
1247,ISM,1287,1997,3,16,4.358940755166834,0.03484331009862569,0.011504470137879252
1248,DI,1287,1997,3,17,1.5940710401359306e-13,5.551115123125783e-15,0.08366188197396696
1249,WMI,1287,1997,3,17,1.5955473129946473e-13,5.773159728050814e-15,0.008065403904765844
1250,ISM,1287,1997,3,17,4.358940755166834,0.03484331009862569,0.01690035592764616
1251,DI,1287,1997,3,18,1.5940710401359306e-13,5.551115123125783e-15,0.08133809780701995
1252,WMI,1287,1997,3,18,1.5955473129946473e-13,5.773159728050814e-15,0.0038560498505830765
1253,ISM,1287,1997,3,18,4.358940755166834,0.03484331009862569,0.011292042909190059
1254,DI,1287,1997,3,19,1.5940710401359306e-13,5.551115123125783e-15,0.08508478896692395
1255,WMI,1287,1997,3,19,1.5955473129946473e-13,5.773159728050814e-15,0.008008284028619528
1256,ISM,1287,1997,3,19,4.358940755166834,0.03484331009862569,0.016927966149523854
1257,DI,1287,1997,3,20,1.5940710401359306e-13,5.551115123125783e-15,0.07693485706113279
1258,WMI,1287,1997,3,20,1.5955473129946473e-13,5.773159728050814e-15,0.004296103026717901
1259,ISM,1287,1997,3,20,4.358940755166834,0.03484331009862569,0.011045998195186257
1260,DI,1287,1997,3,21,1.5940710401359306e-13,5.551115123125783e-15,0.08396832714788616
1261,WMI,1287,1997,3,21,1.5955473129946473e-13,5.773159728050814e-15,0.008180121891200542
1262,ISM,1287,1997,3,21,4.358940755166834,0.03484331009862569,0.01647768309339881
1263,DI,1287,1997,3,22,1.5940710401359306e-13,5.551115123125783e-15,0.0767095210030675
1264,WMI,1287,1997,3,22,1.5955473129946473e-13,5.773159728050814e-15,0.003937199013307691
1265,ISM,1287,1997,3,22,4.358940755166834,0.03484331009862569,0.01111698616296053
1266,DI,1287,1997,3,23,1.5940710401359306e-13,5.551115123125783e-15,0.09277786896564066
1267,WMI,1287,1997,3,23,1.5955473129946473e-13,5.773159728050814e-15,0.0077767090406268835
1268,ISM,1287,1997,3,23,4.358940755166834,0.03484331009862569,0.017042273888364434
1269,DI,1287,1997,3,24,1.5940710401359306e-13,5.551115123125783e-15,0.07720331195741892
1270,WMI,1287,1997,3,24,1.5955473129946473e-13,5.773159728050814e-15,0.003938297973945737
1271,ISM,1287,1997,3,24,4.358940755166834,0.03484331009862569,0.01092739892192185
1272,DI,1287,1997,3,25,1.5940710401359306e-13,5.551115123125783e-15,0.08500431105494499
1273,WMI,1287,1997,3,25,1.5955473129946473e-13,5.773159728050814e-15,0.007816307013854384
1274,ISM,1287,1997,3,25,4.358940755166834,0.03484331009862569,0.018707497976720333
1275,DI,1287,1997,3,26,1.5940710401359306e-13,5.551115123125783e-15,0.07688916800543666
1276,WMI,1287,1997,3,26,1.5955473129946473e-13,5.773159728050814e-15,0.0038079998921602964
1277,ISM,1287,1997,3,26,4.358940755166834,0.03484331009862569,0.010865340009331703
1278,DI,1287,1997,3,27,1.5940710401359306e-13,5.551115123125783e-15,0.08180060097947717
1279,WMI,1287,1997,3,27,1.5955473129946473e-13,5.773159728050814e-15,0.007778107887133956
1280,ISM,1287,1997,3,27,4.358940755166834,0.03484331009862569,0.017335979035124183
1281,DI,1287,1997,3,28,1.5940710401359306e-13,5.551115123125783e-15,0.07793157105334103
1282,WMI,1287,1997,3,28,1.5955473129946473e-13,5.773159728050814e-15,0.0039163988549262285
1283,ISM,1287,1997,3,28,4.358940755166834,0.03484331009862569,0.010788141982629895
1284,DI,1287,1997,3,29,1.5940710401359306e-13,5.551115123125783e-15,0.08402426610700786
1285,WMI,1287,1997,3,29,1.5955473129946473e-13,5.773159728050814e-15,0.00806838390417397
1286,ISM,1287,1997,3,29,4.358940755166834,0.03484331009862569,0.017624514177441597
1287,DI,1287,1997,3,30,1.5940710401359306e-13,5.551115123125783e-15,0.08029701397754252
1288,WMI,1287,1997,3,30,1.5955473129946473e-13,5.773159728050814e-15,0.004053846001625061
1289,ISM,1287,1997,3,30,4.358940755166834,0.03484331009862569,0.011107177007943392
1290,DI,1287,1997,3,31,1.5940710401359306e-13,5.551115123125783e-15,0.08264868799597025
1291,WMI,1287,1997,3,31,1.5955473129946473e-13,5.773159728050814e-15,0.00789352715946734
1292,ISM,1287,1997,3,31,4.358940755166834,0.03484331009862569,0.016533521935343742
1293,DI,1287,1997,3,32,1.5940710401359306e-13,5.551115123125783e-15,0.07742005889303982
1294,WMI,1287,1997,3,32,1.5955473129946473e-13,5.773159728050814e-15,0.0038820188492536545
1295,ISM,1287,1997,3,32,4.358940755166834,0.03484331009862569,0.012053142068907619
1296,DI,1287,1997,3,33,1.5940710401359306e-13,5.551115123125783e-15,0.08104513213038445
1297,WMI,1287,1997,3,33,1.5955473129946473e-13,5.773159728050814e-15,0.007675530156120658
1298,ISM,1287,1997,3,33,4.358940755166834,0.03484331009862569,0.01675513805821538
1299,DI,1287,1997,3,34,1.5940710401359306e-13,5.551115123125783e-15,0.07694259705021977
1300,WMI,1287,1997,3,34,1.5955473129946473e-13,5.773159728050814e-15,0.0040306460577994585
1301,ISM,1287,1997,3,34,4.358940755166834,0.03484331009862569,0.010872140061110258
1302,DI,1287,1997,3,35,1.5940710401359306e-13,5.551115123125783e-15,0.08398697595112026
1303,WMI,1287,1997,3,35,1.5955473129946473e-13,5.773159728050814e-15,0.007555241929367185
1304,ISM,1287,1997,3,35,4.358940755166834,0.03484331009862569,0.016560081159695983
1305,DI,1287,1997,3,36,1.5940710401359306e-13,5.551115123125783e-15,0.07741773989982903
1306,WMI,1287,1997,3,36,1.5955473129946473e-13,5.773159728050814e-15,0.004018587060272694
1307,ISM,1287,1997,3,36,4.358940755166834,0.03484331009862569,0.011021128157153726
1308,DI,1287,1997,3,37,1.5940710401359306e-13,5.551115123125783e-15,0.08241425105370581
1309,WMI,1287,1997,3,37,1.5955473129946473e-13,5.773159728050814e-15,0.007654990069568157
1310,ISM,1287,1997,3,37,4.358940755166834,0.03484331009862569,0.016852366039529443
1311,DI,1287,1997,3,38,1.5940710401359306e-13,5.551115123125783e-15,0.07725359196774662
1312,WMI,1287,1997,3,38,1.5955473129946473e-13,5.773159728050814e-15,0.003919258946552873
1313,ISM,1287,1997,3,38,4.358940755166834,0.03484331009862569,0.011101856827735901
1314,DI,1287,1997,3,39,1.5940710401359306e-13,5.551115123125783e-15,0.08139789686538279
1315,WMI,1287,1997,3,39,1.5955473129946473e-13,5.773159728050814e-15,0.00782720698043704
1316,ISM,1287,1997,3,39,4.358940755166834,0.03484331009862569,0.016868336126208305
1317,DI,1287,1997,3,40,1.5940710401359306e-13,5.551115123125783e-15,0.07694292720407248
1318,WMI,1287,1997,3,40,1.5955473129946473e-13,5.773159728050814e-15,0.004008427960798144
1319,ISM,1287,1997,3,40,4.358940755166834,0.03484331009862569,0.011226864997297525
1320,DI,1287,1997,3,41,1.5940710401359306e-13,5.551115123125783e-15,0.0844878489151597
1321,WMI,1287,1997,3,41,1.5955473129946473e-13,5.773159728050814e-15,0.007739349035546184
1322,ISM,1287,1997,3,41,4.358940755166834,0.03484331009862569,0.017845520982518792
1323,DI,1287,1997,3,42,1.5940710401359306e-13,5.551115123125783e-15,0.07979770214296877
1324,WMI,1287,1997,3,42,1.5955473129946473e-13,5.773159728050814e-15,0.003926859004423022
1325,ISM,1287,1997,3,42,4.358940755166834,0.03484331009862569,0.011212534038349986
1326,DI,1287,1997,3,43,1.5940710401359306e-13,5.551115123125783e-15,0.0863404399715364
1327,WMI,1287,1997,3,43,1.5955473129946473e-13,5.773159728050814e-15,0.0075471121817827225
1328,ISM,1287,1997,3,43,4.358940755166834,0.03484331009862569,0.016277684830129147
1329,DI,1287,1997,3,44,1.5940710401359306e-13,5.551115123125783e-15,0.07738852896727622
1330,WMI,1287,1997,3,44,1.5955473129946473e-13,5.773159728050814e-15,0.003923787968233228
1331,ISM,1287,1997,3,44,4.358940755166834,0.03484331009862569,0.011144864838570356
1332,DI,1287,1997,3,45,1.5940710401359306e-13,5.551115123125783e-15,0.08167883288115263
1333,WMI,1287,1997,3,45,1.5955473129946473e-13,5.773159728050814e-15,0.007626460865139961
1334,ISM,1287,1997,3,45,4.358940755166834,0.03484331009862569,0.016379124019294977
1335,DI,1287,1997,3,46,1.5940710401359306e-13,5.551115123125783e-15,0.07704635499976575
1336,WMI,1287,1997,3,46,1.5955473129946473e-13,5.773159728050814e-15,0.003938768990337849
1337,ISM,1287,1997,3,46,4.358940755166834,0.03484331009862569,0.011948103085160255
1338,DI,1287,1997,3,47,1.5940710401359306e-13,5.551115123125783e-15,0.08193480898626149
1339,WMI,1287,1997,3,47,1.5955473129946473e-13,5.773159728050814e-15,0.007968485122546554
1340,ISM,1287,1997,3,47,4.358940755166834,0.03484331009862569,0.016603930154815316
1341,DI,1287,1997,3,48,1.5940710401359306e-13,5.551115123125783e-15,0.08111153217032552
1342,WMI,1287,1997,3,48,1.5955473129946473e-13,5.773159728050814e-15,0.004318031948059797
1343,ISM,1287,1997,3,48,4.358940755166834,0.03484331009862569,0.010990279028192163
1344,DI,1287,1997,3,49,1.5940710401359306e-13,5.551115123125783e-15,0.08179482095874846
1345,WMI,1287,1997,3,49,1.5955473129946473e-13,5.773159728050814e-15,0.008403778076171875
1346,ISM,1287,1997,3,49,4.358940755166834,0.03484331009862569,0.016929375007748604
1347,DI,1287,1997,3,50,1.5940710401359306e-13,5.551115123125783e-15,0.07839590404182673
1348,WMI,1287,1997,3,50,1.5955473129946473e-13,5.773159728050814e-15,0.003883349010720849
1349,ISM,1287,1997,3,50,4.358940755166834,0.03484331009862569,0.011099295923486352
1350,DI,1287,1997,3,51,1.5940710401359306e-13,5.551115123125783e-15,0.08240214199759066
1351,WMI,1287,1997,3,51,1.5955473129946473e-13,5.773159728050814e-15,0.008844231953844428
1352,ISM,1287,1997,3,51,4.358940755166834,0.03484331009862569,0.01704994309693575
1353,DI,1287,1997,3,52,1.5940710401359306e-13,5.551115123125783e-15,0.07818004791624844
1354,WMI,1287,1997,3,52,1.5955473129946473e-13,5.773159728050814e-15,0.00547837489284575
1355,ISM,1287,1997,3,52,4.358940755166834,0.03484331009862569,0.011568739078938961
1356,DI,1287,1997,3,53,1.5940710401359306e-13,5.551115123125783e-15,0.08715468714945018
1357,WMI,1287,1997,3,53,1.5955473129946473e-13,5.773159728050814e-15,0.00787047715857625
1358,ISM,1287,1997,3,53,4.358940755166834,0.03484331009862569,0.017620955128222704
1359,DI,1287,1997,3,54,1.5940710401359306e-13,5.551115123125783e-15,0.07959308614954352
1360,WMI,1287,1997,3,54,1.5955473129946473e-13,5.773159728050814e-15,0.0040040279272943735
1361,ISM,1287,1997,3,54,4.358940755166834,0.03484331009862569,0.011225513881072402
1362,DI,1287,1997,3,55,1.5940710401359306e-13,5.551115123125783e-15,0.08171277213841677
1363,WMI,1287,1997,3,55,1.5955473129946473e-13,5.773159728050814e-15,0.008007765049114823
1364,ISM,1287,1997,3,55,4.358940755166834,0.03484331009862569,0.016837195958942175
1365,DI,1287,1997,3,56,1.5940710401359306e-13,5.551115123125783e-15,0.07771516498178244
1366,WMI,1287,1997,3,56,1.5955473129946473e-13,5.773159728050814e-15,0.003926669014617801
1367,ISM,1287,1997,3,56,4.358940755166834,0.03484331009862569,0.01122180512174964
1368,DI,1287,1997,3,57,1.5940710401359306e-13,5.551115123125783e-15,0.08164694299921393
1369,WMI,1287,1997,3,57,1.5955473129946473e-13,5.773159728050814e-15,0.007660570088773966
1370,ISM,1287,1997,3,57,4.358940755166834,0.03484331009862569,0.019259528955444694
1371,DI,1287,1997,3,58,1.5940710401359306e-13,5.551115123125783e-15,0.07742902892641723
1372,WMI,1287,1997,3,58,1.5955473129946473e-13,5.773159728050814e-15,0.00398409808985889
1373,ISM,1287,1997,3,58,4.358940755166834,0.03484331009862569,0.011032647918909788
1374,DI,1287,1997,3,59,1.5940710401359306e-13,5.551115123125783e-15,0.08249212987720966
1375,WMI,1287,1997,3,59,1.5955473129946473e-13,5.773159728050814e-15,0.007758279098197818
1376,ISM,1287,1997,3,59,4.358940755166834,0.03484331009862569,0.017003343906253576
1377,DI,1287,1997,3,60,1.5940710401359306e-13,5.551115123125783e-15,0.07727391202934086
1378,WMI,1287,1997,3,60,1.5955473129946473e-13,5.773159728050814e-15,0.004014486912637949
1379,ISM,1287,1997,3,60,4.358940755166834,0.03484331009862569,0.010894529055804014
1380,DI,1287,1997,3,61,1.5940710401359306e-13,5.551115123125783e-15,0.08170943195000291
1381,WMI,1287,1997,3,61,1.5955473129946473e-13,5.773159728050814e-15,0.007906236918643117
1382,ISM,1287,1997,3,61,4.358940755166834,0.03484331009862569,0.017084843013435602
1383,DI,1287,1997,3,62,1.5940710401359306e-13,5.551115123125783e-15,0.07719732308760285
1384,WMI,1287,1997,3,62,1.5955473129946473e-13,5.773159728050814e-15,0.004067227011546493
1385,ISM,1287,1997,3,62,4.358940755166834,0.03484331009862569,0.011230775155127048
1386,DI,1287,1997,3,63,1.5940710401359306e-13,5.551115123125783e-15,0.08177882083691657
1387,WMI,1287,1997,3,63,1.5955473129946473e-13,5.773159728050814e-15,0.007715849904343486
1388,ISM,1287,1997,3,63,4.358940755166834,0.03484331009862569,0.01708798506297171
1389,DI,1287,1997,3,64,1.5940710401359306e-13,5.551115123125783e-15,0.07893027598038316
1390,WMI,1287,1997,3,64,1.5955473129946473e-13,5.773159728050814e-15,0.004195493878796697
1391,ISM,1287,1997,3,64,4.358940755166834,0.03484331009862569,0.011320475023239851
1392,DI,1287,1997,3,65,1.5940710401359306e-13,5.551115123125783e-15,0.08220854518003762
1393,WMI,1287,1997,3,65,1.5955473129946473e-13,5.773159728050814e-15,0.007825679145753384
1394,ISM,1287,1997,3,65,4.358940755166834,0.03484331009862569,0.01728323195129633
1395,DI,1287,1997,3,66,1.5940710401359306e-13,5.551115123125783e-15,0.08130225911736488
1396,WMI,1287,1997,3,66,1.5955473129946473e-13,5.773159728050814e-15,0.004032827913761139
1397,ISM,1287,1997,3,66,4.358940755166834,0.03484331009862569,0.011261956067755818
1398,DI,1287,1997,3,67,1.5940710401359306e-13,5.551115123125783e-15,0.08201348804868758
1399,WMI,1287,1997,3,67,1.5955473129946473e-13,5.773159728050814e-15,0.008313151076436043
1400,ISM,1287,1997,3,67,4.358940755166834,0.03484331009862569,0.017407829873263836
1401,DI,1287,1997,3,68,1.5940710401359306e-13,5.551115123125783e-15,0.07948723691515625
1402,WMI,1287,1997,3,68,1.5955473129946473e-13,5.773159728050814e-15,0.0039969878271222115
1403,ISM,1287,1997,3,68,4.358940755166834,0.03484331009862569,0.011343393940478563
1404,DI,1287,1997,3,69,1.5940710401359306e-13,5.551115123125783e-15,0.08482155506499112
1405,WMI,1287,1997,3,69,1.5955473129946473e-13,5.773159728050814e-15,0.008003575028851628
1406,ISM,1287,1997,3,69,4.358940755166834,0.03484331009862569,0.017811964033171535
1407,DI,1287,1997,3,70,1.5940710401359306e-13,5.551115123125783e-15,0.07995131006464362
1408,WMI,1287,1997,3,70,1.5955473129946473e-13,5.773159728050814e-15,0.004023147979751229
1409,ISM,1287,1997,3,70,4.358940755166834,0.03484331009862569,0.011330373818054795
1410,DI,1287,1997,3,71,1.5940710401359306e-13,5.551115123125783e-15,0.08324690908193588
1411,WMI,1287,1997,3,71,1.5955473129946473e-13,5.773159728050814e-15,0.008072584867477417
1412,ISM,1287,1997,3,71,4.358940755166834,0.03484331009862569,0.01779887406155467
1413,DI,1287,1997,3,72,1.5940710401359306e-13,5.551115123125783e-15,0.07776100398041308
1414,WMI,1287,1997,3,72,1.5955473129946473e-13,5.773159728050814e-15,0.003939618822187185
1415,ISM,1287,1997,3,72,4.358940755166834,0.03484331009862569,0.010991010116413236
1416,DI,1287,1997,3,73,1.5940710401359306e-13,5.551115123125783e-15,0.08205276681110263
1417,WMI,1287,1997,3,73,1.5955473129946473e-13,5.773159728050814e-15,0.00796837592497468
1418,ISM,1287,1997,3,73,4.358940755166834,0.03484331009862569,0.016367526026442647
1419,DI,1287,1997,3,74,1.5940710401359306e-13,5.551115123125783e-15,0.0780031702015549
1420,WMI,1287,1997,3,74,1.5955473129946473e-13,5.773159728050814e-15,0.003969868877902627
1421,ISM,1287,1997,3,74,4.358940755166834,0.03484331009862569,0.01100801001302898
1422,DI,1287,1997,3,75,1.5940710401359306e-13,5.551115123125783e-15,0.08252305001951754
1423,WMI,1287,1997,3,75,1.5955473129946473e-13,5.773159728050814e-15,0.007802719017490745
1424,ISM,1287,1997,3,75,4.358940755166834,0.03484331009862569,0.016782630002126098
1425,DI,1287,1997,3,76,1.5940710401359306e-13,5.551115123125783e-15,0.07966644479893148
1426,WMI,1287,1997,3,76,1.5955473129946473e-13,5.773159728050814e-15,0.004002788104116917
1427,ISM,1287,1997,3,76,4.358940755166834,0.03484331009862569,0.012316098902374506
1428,DI,1287,1997,3,77,1.5940710401359306e-13,5.551115123125783e-15,0.08345395606011152
1429,WMI,1287,1997,3,77,1.5955473129946473e-13,5.773159728050814e-15,0.007951645879074931
1430,ISM,1287,1997,3,77,4.358940755166834,0.03484331009862569,0.01678674900904298
1431,DI,1287,1997,3,78,1.5940710401359306e-13,5.551115123125783e-15,0.07864728989079595
1432,WMI,1287,1997,3,78,1.5955473129946473e-13,5.773159728050814e-15,0.00393325905315578
1433,ISM,1287,1997,3,78,4.358940755166834,0.03484331009862569,0.010992228984832764
1434,DI,1287,1997,3,79,1.5940710401359306e-13,5.551115123125783e-15,0.08251941995695233
1435,WMI,1287,1997,3,79,1.5955473129946473e-13,5.773159728050814e-15,0.007688940968364477
1436,ISM,1287,1997,3,79,4.358940755166834,0.03484331009862569,0.016831289045512676
1437,DI,1287,1997,3,80,1.5940710401359306e-13,5.551115123125783e-15,0.07779372297227383
1438,WMI,1287,1997,3,80,1.5955473129946473e-13,5.773159728050814e-15,0.003975867992267013
1439,ISM,1287,1997,3,80,4.358940755166834,0.03484331009862569,0.011569190071895719
1440,DI,1287,1997,3,81,1.5940710401359306e-13,5.551115123125783e-15,0.08591917692683637
1441,WMI,1287,1997,3,81,1.5955473129946473e-13,5.773159728050814e-15,0.008126884000375867
1442,ISM,1287,1997,3,81,4.358940755166834,0.03484331009862569,0.017900561913847923
1443,DI,1287,1997,3,82,1.5940710401359306e-13,5.551115123125783e-15,0.07813337910920382
1444,WMI,1287,1997,3,82,1.5955473129946473e-13,5.773159728050814e-15,0.0039438288658857346
1445,ISM,1287,1997,3,82,4.358940755166834,0.03484331009862569,0.01153712091036141
1446,DI,1287,1997,3,83,1.5940710401359306e-13,5.551115123125783e-15,0.08206696715205908
1447,WMI,1287,1997,3,83,1.5955473129946473e-13,5.773159728050814e-15,0.008549086982384324
