,method,s,N,k,iter,error,diff_max,time
101,ISM,1000,1999,1,34,5.684691455974045e-14,2.6645352591003757e-15,0.008537999994587153
102,DI,1000,1999,1,35,5.5822232161211777e-14,2.9976021664879227e-15,0.07020459999330342
103,WMI,1000,1999,1,35,5.688019030080238e-14,3.1086244689504383e-15,0.008709399990038946
104,ISM,1000,1999,1,35,5.684691455974045e-14,2.6645352591003757e-15,0.00874440002371557
105,DI,1000,1999,1,36,5.5822232161211777e-14,2.9976021664879227e-15,0.06703070001094602
106,WMI,1000,1999,1,36,5.688019030080238e-14,3.1086244689504383e-15,0.008189100015442818
107,ISM,1000,1999,1,36,5.684691455974045e-14,2.6645352591003757e-15,0.008116999990306795
108,DI,1000,1999,1,37,5.5822232161211777e-14,2.9976021664879227e-15,0.06465339998248965
109,WMI,1000,1999,1,37,5.688019030080238e-14,3.1086244689504383e-15,0.00837860000319779
110,ISM,1000,1999,1,37,5.684691455974045e-14,2.6645352591003757e-15,0.007920200005173683
111,DI,1000,1999,1,38,5.5822232161211777e-14,2.9976021664879227e-15,0.07039929999154992
112,WMI,1000,1999,1,38,5.688019030080238e-14,3.1086244689504383e-15,0.007752100005745888
113,ISM,1000,1999,1,38,5.684691455974045e-14,2.6645352591003757e-15,0.00787319999653846
114,DI,1000,1999,1,39,5.5822232161211777e-14,2.9976021664879227e-15,0.06970899997395463
115,WMI,1000,1999,1,39,5.688019030080238e-14,3.1086244689504383e-15,0.007665299985092133
116,ISM,1000,1999,1,39,5.684691455974045e-14,2.6645352591003757e-15,0.007818899990525097
117,DI,1000,1999,1,40,5.5822232161211777e-14,2.9976021664879227e-15,0.05975739998393692
118,WMI,1000,1999,1,40,5.688019030080238e-14,3.1086244689504383e-15,0.007257299992488697
119,ISM,1000,1999,1,40,5.684691455974045e-14,2.6645352591003757e-15,0.006279199995333329
120,DI,1000,1999,1,41,5.5822232161211777e-14,2.9976021664879227e-15,0.049933900008909404
121,WMI,1000,1999,1,41,5.688019030080238e-14,3.1086244689504383e-15,0.00747620000038296
122,ISM,1000,1999,1,41,5.684691455974045e-14,2.6645352591003757e-15,0.0069321000191848725
123,DI,1000,1999,1,42,5.5822232161211777e-14,2.9976021664879227e-15,0.06665110000176355
124,WMI,1000,1999,1,42,5.688019030080238e-14,3.1086244689504383e-15,0.006857900007162243
125,ISM,1000,1999,1,42,5.684691455974045e-14,2.6645352591003757e-15,0.006892900011735037
126,DI,1000,1999,1,43,5.5822232161211777e-14,2.9976021664879227e-15,0.06816179997986183
127,WMI,1000,1999,1,43,5.688019030080238e-14,3.1086244689504383e-15,0.007071900006849319
128,ISM,1000,1999,1,43,5.684691455974045e-14,2.6645352591003757e-15,0.008157500007655472
129,DI,1000,1999,1,44,5.5822232161211777e-14,2.9976021664879227e-15,0.06172200001310557
130,WMI,1000,1999,1,44,5.688019030080238e-14,3.1086244689504383e-15,0.006881399982376024
131,ISM,1000,1999,1,44,5.684691455974045e-14,2.6645352591003757e-15,0.009806200017919764
132,DI,1000,1999,1,45,5.5822232161211777e-14,2.9976021664879227e-15,0.06052230001660064
133,WMI,1000,1999,1,45,5.688019030080238e-14,3.1086244689504383e-15,0.007940099982079118
134,ISM,1000,1999,1,45,5.684691455974045e-14,2.6645352591003757e-15,0.007271199981914833
135,DI,1000,1999,1,46,5.5822232161211777e-14,2.9976021664879227e-15,0.05677070000092499
136,WMI,1000,1999,1,46,5.688019030080238e-14,3.1086244689504383e-15,0.00707910000346601
137,ISM,1000,1999,1,46,5.684691455974045e-14,2.6645352591003757e-15,0.006698199984384701
138,DI,1000,1999,1,47,5.5822232161211777e-14,2.9976021664879227e-15,0.061722999991616234
139,WMI,1000,1999,1,47,5.688019030080238e-14,3.1086244689504383e-15,0.00889850000385195
140,ISM,1000,1999,1,47,5.684691455974045e-14,2.6645352591003757e-15,0.007004299986874685
141,DI,1000,1999,1,48,5.5822232161211777e-14,2.9976021664879227e-15,0.0755537000077311
142,WMI,1000,1999,1,48,5.688019030080238e-14,3.1086244689504383e-15,0.0069204000174067914
143,ISM,1000,1999,1,48,5.684691455974045e-14,2.6645352591003757e-15,0.007359000010183081
144,DI,1000,1999,1,49,5.5822232161211777e-14,2.9976021664879227e-15,0.06701820000307634
145,WMI,1000,1999,1,49,5.688019030080238e-14,3.1086244689504383e-15,0.00862880001659505
146,ISM,1000,1999,1,49,5.684691455974045e-14,2.6645352591003757e-15,0.008892999991076067
147,DI,1000,1999,1,50,5.5822232161211777e-14,2.9976021664879227e-15,0.06560960001661442
148,WMI,1000,1999,1,50,5.688019030080238e-14,3.1086244689504383e-15,0.007071799976984039
149,ISM,1000,1999,1,50,5.684691455974045e-14,2.6645352591003757e-15,0.006692900002235547
150,DI,1000,1999,1,51,5.5822232161211777e-14,2.9976021664879227e-15,0.055920999991940334
151,WMI,1000,1999,1,51,5.688019030080238e-14,3.1086244689504383e-15,0.007022999983746558
152,ISM,1000,1999,1,51,5.684691455974045e-14,2.6645352591003757e-15,0.0069475999916903675
153,DI,1000,1999,1,52,5.5822232161211777e-14,2.9976021664879227e-15,0.06625760000315495
154,WMI,1000,1999,1,52,5.688019030080238e-14,3.1086244689504383e-15,0.0070930999936535954
155,ISM,1000,1999,1,52,5.684691455974045e-14,2.6645352591003757e-15,0.009845699998550117
156,DI,1000,1999,1,53,5.5822232161211777e-14,2.9976021664879227e-15,0.06369330000597984
157,WMI,1000,1999,1,53,5.688019030080238e-14,3.1086244689504383e-15,0.007289700006367639
158,ISM,1000,1999,1,53,5.684691455974045e-14,2.6645352591003757e-15,0.00994889999856241
159,DI,1000,1999,1,54,5.5822232161211777e-14,2.9976021664879227e-15,0.07532119998359121
160,WMI,1000,1999,1,54,5.688019030080238e-14,3.1086244689504383e-15,0.009266500012017787
161,ISM,1000,1999,1,54,5.684691455974045e-14,2.6645352591003757e-15,0.010495400027139112
162,DI,1000,1999,1,55,5.5822232161211777e-14,2.9976021664879227e-15,0.06289559998549521
163,WMI,1000,1999,1,55,5.688019030080238e-14,3.1086244689504383e-15,0.008414200012339279
164,ISM,1000,1999,1,55,5.684691455974045e-14,2.6645352591003757e-15,0.008379400009289384
165,DI,1000,1999,1,56,5.5822232161211777e-14,2.9976021664879227e-15,0.06523229999584146
166,WMI,1000,1999,1,56,5.688019030080238e-14,3.1086244689504383e-15,0.007285700005013496
167,ISM,1000,1999,1,56,5.684691455974045e-14,2.6645352591003757e-15,0.0067156000004615635
168,DI,1000,1999,1,57,5.5822232161211777e-14,2.9976021664879227e-15,0.056410100020002574
169,WMI,1000,1999,1,57,5.688019030080238e-14,3.1086244689504383e-15,0.00704199998290278
170,ISM,1000,1999,1,57,5.684691455974045e-14,2.6645352591003757e-15,0.006868100026622415
171,DI,1000,1999,1,58,5.5822232161211777e-14,2.9976021664879227e-15,0.06007320000207983
172,WMI,1000,1999,1,58,5.688019030080238e-14,3.1086244689504383e-15,0.006926999980350956
173,ISM,1000,1999,1,58,5.684691455974045e-14,2.6645352591003757e-15,0.006976700009545311
174,DI,1000,1999,1,59,5.5822232161211777e-14,2.9976021664879227e-15,0.05995349999284372
175,WMI,1000,1999,1,59,5.688019030080238e-14,3.1086244689504383e-15,0.006893599987961352
176,ISM,1000,1999,1,59,5.684691455974045e-14,2.6645352591003757e-15,0.009653499990236014
177,DI,1000,1999,1,60,5.5822232161211777e-14,2.9976021664879227e-15,0.06697999997413717
178,WMI,1000,1999,1,60,5.688019030080238e-14,3.1086244689504383e-15,0.0070973999972920865
179,ISM,1000,1999,1,60,5.684691455974045e-14,2.6645352591003757e-15,0.007082500000251457
180,DI,1000,1999,1,61,5.5822232161211777e-14,2.9976021664879227e-15,0.06720000001951121
181,WMI,1000,1999,1,61,5.688019030080238e-14,3.1086244689504383e-15,0.008976600016467273
182,ISM,1000,1999,1,61,5.684691455974045e-14,2.6645352591003757e-15,0.008631300006527454
183,DI,1000,1999,1,62,5.5822232161211777e-14,2.9976021664879227e-15,0.0691948999883607
184,WMI,1000,1999,1,62,5.688019030080238e-14,3.1086244689504383e-15,0.007144000002881512
185,ISM,1000,1999,1,62,5.684691455974045e-14,2.6645352591003757e-15,0.006713000009767711
186,DI,1000,1999,1,63,5.5822232161211777e-14,2.9976021664879227e-15,0.056498899997677654
187,WMI,1000,1999,1,63,5.688019030080238e-14,3.1086244689504383e-15,0.006453200010582805
188,ISM,1000,1999,1,63,5.684691455974045e-14,2.6645352591003757e-15,0.009718199988128617
189,DI,1000,1999,1,64,5.5822232161211777e-14,2.9976021664879227e-15,0.0690930999990087
190,WMI,1000,1999,1,64,5.688019030080238e-14,3.1086244689504383e-15,0.007024500024272129
191,ISM,1000,1999,1,64,5.684691455974045e-14,2.6645352591003757e-15,0.006320400018012151
192,DI,1000,1999,1,65,5.5822232161211777e-14,2.9976021664879227e-15,0.056409799988614395
193,WMI,1000,1999,1,65,5.688019030080238e-14,3.1086244689504383e-15,0.008214499976020306
194,ISM,1000,1999,1,65,5.684691455974045e-14,2.6645352591003757e-15,0.006631800002651289
195,DI,1000,1999,1,66,5.5822232161211777e-14,2.9976021664879227e-15,0.05734520000987686
196,WMI,1000,1999,1,66,5.688019030080238e-14,3.1086244689504383e-15,0.006985399988479912
197,ISM,1000,1999,1,66,5.684691455974045e-14,2.6645352591003757e-15,0.007399299996905029
198,DI,1000,1999,1,67,5.5822232161211777e-14,2.9976021664879227e-15,0.059998399985488504
199,WMI,1000,1999,1,67,5.688019030080238e-14,3.1086244689504383e-15,0.006710599991492927
200,ISM,1000,1999,1,67,5.684691455974045e-14,2.6645352591003757e-15,0.006529200007207692
201,DI,1000,1999,1,68,5.5822232161211777e-14,2.9976021664879227e-15,0.06333529998664744
202,WMI,1000,1999,1,68,5.688019030080238e-14,3.1086244689504383e-15,0.007280299992999062
203,ISM,1000,1999,1,68,5.684691455974045e-14,2.6645352591003757e-15,0.006389699992723763
204,DI,1000,1999,1,69,5.5822232161211777e-14,2.9976021664879227e-15,0.0640916999836918
205,WMI,1000,1999,1,69,5.688019030080238e-14,3.1086244689504383e-15,0.006838100001914427
206,ISM,1000,1999,1,69,5.684691455974045e-14,2.6645352591003757e-15,0.0069447999994736165
207,DI,1000,1999,1,70,5.5822232161211777e-14,2.9976021664879227e-15,0.06556909999926575
208,WMI,1000,1999,1,70,5.688019030080238e-14,3.1086244689504383e-15,0.00742879998870194
209,ISM,1000,1999,1,70,5.684691455974045e-14,2.6645352591003757e-15,0.007076899986714125
210,DI,1000,1999,1,71,5.5822232161211777e-14,2.9976021664879227e-15,0.05727140000090003
211,WMI,1000,1999,1,71,5.688019030080238e-14,3.1086244689504383e-15,0.0071789000066928566
212,ISM,1000,1999,1,71,5.684691455974045e-14,2.6645352591003757e-15,0.007537800003774464
213,DI,1000,1999,1,72,5.5822232161211777e-14,2.9976021664879227e-15,0.06741379998857155
214,WMI,1000,1999,1,72,5.688019030080238e-14,3.1086244689504383e-15,0.008330899989232421
215,ISM,1000,1999,1,72,5.684691455974045e-14,2.6645352591003757e-15,0.007610000000568107
216,DI,1000,1999,1,73,5.5822232161211777e-14,2.9976021664879227e-15,0.06687660000170581
217,WMI,1000,1999,1,73,5.688019030080238e-14,3.1086244689504383e-15,0.008363399974768981
218,ISM,1000,1999,1,73,5.684691455974045e-14,2.6645352591003757e-15,0.008231500018155202
219,DI,1000,1999,1,74,5.5822232161211777e-14,2.9976021664879227e-15,0.07174379998468794
220,WMI,1000,1999,1,74,5.688019030080238e-14,3.1086244689504383e-15,0.007080299983499572
221,ISM,1000,1999,1,74,5.684691455974045e-14,2.6645352591003757e-15,0.006615799997234717
222,DI,1000,1999,1,75,5.5822232161211777e-14,2.9976021664879227e-15,0.058980500005418435
223,WMI,1000,1999,1,75,5.688019030080238e-14,3.1086244689504383e-15,0.006740400014678016
224,ISM,1000,1999,1,75,5.684691455974045e-14,2.6645352591003757e-15,0.006669700000202283
225,DI,1000,1999,1,76,5.5822232161211777e-14,2.9976021664879227e-15,0.05992970001534559
226,WMI,1000,1999,1,76,5.688019030080238e-14,3.1086244689504383e-15,0.007951600011438131
227,ISM,1000,1999,1,76,5.684691455974045e-14,2.6645352591003757e-15,0.010364299989305437
228,DI,1000,1999,1,77,5.5822232161211777e-14,2.9976021664879227e-15,0.10729729998274706
229,WMI,1000,1999,1,77,5.688019030080238e-14,3.1086244689504383e-15,0.009614299982786179
230,ISM,1000,1999,1,77,5.684691455974045e-14,2.6645352591003757e-15,0.009875299991108477
231,DI,1000,1999,1,78,5.5822232161211777e-14,2.9976021664879227e-15,0.06809960000100546
232,WMI,1000,1999,1,78,5.688019030080238e-14,3.1086244689504383e-15,0.00858000002335757
233,ISM,1000,1999,1,78,5.684691455974045e-14,2.6645352591003757e-15,0.008405900007346645
234,DI,1000,1999,1,79,5.5822232161211777e-14,2.9976021664879227e-15,0.067843199998606
235,WMI,1000,1999,1,79,5.688019030080238e-14,3.1086244689504383e-15,0.008005400013644248
236,ISM,1000,1999,1,79,5.684691455974045e-14,2.6645352591003757e-15,0.0070167999947443604
237,DI,1000,1999,1,80,5.5822232161211777e-14,2.9976021664879227e-15,0.07105629998841323
238,WMI,1000,1999,1,80,5.688019030080238e-14,3.1086244689504383e-15,0.008098299993434921
239,ISM,1000,1999,1,80,5.684691455974045e-14,2.6645352591003757e-15,0.009296500007621944
240,DI,1000,1999,1,81,5.5822232161211777e-14,2.9976021664879227e-15,0.06701610001618974
241,WMI,1000,1999,1,81,5.688019030080238e-14,3.1086244689504383e-15,0.00924509999458678
242,ISM,1000,1999,1,81,5.684691455974045e-14,2.6645352591003757e-15,0.006674200005363673
243,DI,1000,1999,1,82,5.5822232161211777e-14,2.9976021664879227e-15,0.06241809998755343
244,WMI,1000,1999,1,82,5.688019030080238e-14,3.1086244689504383e-15,0.007418599998345599
245,ISM,1000,1999,1,82,5.684691455974045e-14,2.6645352591003757e-15,0.007801899977494031
246,DI,1000,1999,1,83,5.5822232161211777e-14,2.9976021664879227e-15,0.0550224999897182
247,WMI,1000,1999,1,83,5.688019030080238e-14,3.1086244689504383e-15,0.006574500002898276
248,ISM,1000,1999,1,83,5.684691455974045e-14,2.6645352591003757e-15,0.007056500006001443
249,DI,1000,1999,1,84,5.5822232161211777e-14,2.9976021664879227e-15,0.05492699999012984
250,WMI,1000,1999,1,84,5.688019030080238e-14,3.1086244689504383e-15,0.006562199996551499
251,ISM,1000,1999,1,84,5.684691455974045e-14,2.6645352591003757e-15,0.006561899994267151
252,DI,1000,1999,1,85,5.5822232161211777e-14,2.9976021664879227e-15,0.05631889999494888
253,WMI,1000,1999,1,85,5.688019030080238e-14,3.1086244689504383e-15,0.00702440002351068
254,ISM,1000,1999,1,85,5.684691455974045e-14,2.6645352591003757e-15,0.006756599992513657
255,DI,1000,1999,1,86,5.5822232161211777e-14,2.9976021664879227e-15,0.05590839998330921
256,WMI,1000,1999,1,86,5.688019030080238e-14,3.1086244689504383e-15,0.006870500015793368
257,ISM,1000,1999,1,86,5.684691455974045e-14,2.6645352591003757e-15,0.006691299990052357
258,DI,1000,1999,1,87,5.5822232161211777e-14,2.9976021664879227e-15,0.057795000000623986
259,WMI,1000,1999,1,87,5.688019030080238e-14,3.1086244689504383e-15,0.007054899993818253
260,ISM,1000,1999,1,87,5.684691455974045e-14,2.6645352591003757e-15,0.00677390000782907
261,DI,1000,1999,1,88,5.5822232161211777e-14,2.9976021664879227e-15,0.06479330000001937
262,WMI,1000,1999,1,88,5.688019030080238e-14,3.1086244689504383e-15,0.010122700012288988
263,ISM,1000,1999,1,88,5.684691455974045e-14,2.6645352591003757e-15,0.009447500022361055
264,DI,1000,1999,1,89,5.5822232161211777e-14,2.9976021664879227e-15,0.06384439999237657
265,WMI,1000,1999,1,89,5.688019030080238e-14,3.1086244689504383e-15,0.007754199992632493
266,ISM,1000,1999,1,89,5.684691455974045e-14,2.6645352591003757e-15,0.00843019998865202
267,DI,1000,1999,1,90,5.5822232161211777e-14,2.9976021664879227e-15,0.059003899979870766
268,WMI,1000,1999,1,90,5.688019030080238e-14,3.1086244689504383e-15,0.0064870000060182065
269,ISM,1000,1999,1,90,5.684691455974045e-14,2.6645352591003757e-15,0.006645699992077425
270,DI,1000,1999,1,91,5.5822232161211777e-14,2.9976021664879227e-15,0.05596210001385771
271,WMI,1000,1999,1,91,5.688019030080238e-14,3.1086244689504383e-15,0.006627900002058595
272,ISM,1000,1999,1,91,5.684691455974045e-14,2.6645352591003757e-15,0.006446000013966113
273,DI,1000,1999,1,92,5.5822232161211777e-14,2.9976021664879227e-15,0.05681219999678433
274,WMI,1000,1999,1,92,5.688019030080238e-14,3.1086244689504383e-15,0.00986890000058338
275,ISM,1000,1999,1,92,5.684691455974045e-14,2.6645352591003757e-15,0.00971199999912642
276,DI,1000,1999,1,93,5.5822232161211777e-14,2.9976021664879227e-15,0.07107999999425374
277,WMI,1000,1999,1,93,5.688019030080238e-14,3.1086244689504383e-15,0.007821000006515533
278,ISM,1000,1999,1,93,5.684691455974045e-14,2.6645352591003757e-15,0.006411999987903982
279,DI,1000,1999,1,94,5.5822232161211777e-14,2.9976021664879227e-15,0.05243069998687133
280,WMI,1000,1999,1,94,5.688019030080238e-14,3.1086244689504383e-15,0.006914199999300763
281,ISM,1000,1999,1,94,5.684691455974045e-14,2.6645352591003757e-15,0.0068626000138465315
282,DI,1000,1999,1,95,5.5822232161211777e-14,2.9976021664879227e-15,0.05686959999729879
283,WMI,1000,1999,1,95,5.688019030080238e-14,3.1086244689504383e-15,0.006841700000222772
284,ISM,1000,1999,1,95,5.684691455974045e-14,2.6645352591003757e-15,0.006373199983499944
285,DI,1000,1999,1,96,5.5822232161211777e-14,2.9976021664879227e-15,0.056752300006337464
286,WMI,1000,1999,1,96,5.688019030080238e-14,3.1086244689504383e-15,0.006745200022123754
287,ISM,1000,1999,1,96,5.684691455974045e-14,2.6645352591003757e-15,0.007689199992455542
288,DI,1000,1999,1,97,5.5822232161211777e-14,2.9976021664879227e-15,0.057186099991668016
289,WMI,1000,1999,1,97,5.688019030080238e-14,3.1086244689504383e-15,0.006774599984055385
