,method,s,N,k,iter,error,diff_max,time
29,ISM,250,1999,1,10,1.0241755427331446e-14,1.9984014443252818e-15,0.00014960000407882035
30,DI,250,1999,1,11,9.74176363279568e-15,1.887379141862766e-15,0.0037969000113662332
31,WMI,250,1999,1,11,1.0233141964032023e-14,1.9984014443252818e-15,0.0001579000090714544
32,ISM,250,1999,1,11,1.0241755427331446e-14,1.9984014443252818e-15,0.0004923000233247876
33,DI,250,1999,1,12,9.74176363279568e-15,1.887379141862766e-15,0.0041606000158935785
34,WMI,250,1999,1,12,1.0233141964032023e-14,1.9984014443252818e-15,0.00035390001721680164
35,ISM,250,1999,1,12,1.0241755427331446e-14,1.9984014443252818e-15,0.0005048000020906329
36,DI,250,1999,1,13,9.74176363279568e-15,1.887379141862766e-15,0.003407199983485043
37,WMI,250,1999,1,13,1.0233141964032023e-14,1.9984014443252818e-15,0.0002919000107795
38,ISM,250,1999,1,13,1.0241755427331446e-14,1.9984014443252818e-15,0.00019489999976940453
39,DI,250,1999,1,14,9.74176363279568e-15,1.887379141862766e-15,0.0036345999978948385
40,WMI,250,1999,1,14,1.0233141964032023e-14,1.9984014443252818e-15,0.0005100999842397869
41,ISM,250,1999,1,14,1.0241755427331446e-14,1.9984014443252818e-15,0.00015279999934136868
42,DI,250,1999,1,15,9.74176363279568e-15,1.887379141862766e-15,0.0036717999901156873
43,WMI,250,1999,1,15,1.0233141964032023e-14,1.9984014443252818e-15,0.0002974000235553831
44,ISM,250,1999,1,15,1.0241755427331446e-14,1.9984014443252818e-15,0.00014560000272467732
45,DI,250,1999,1,16,9.74176363279568e-15,1.887379141862766e-15,0.0033164999913424253
46,WMI,250,1999,1,16,1.0233141964032023e-14,1.9984014443252818e-15,0.0004321000014897436
47,ISM,250,1999,1,16,1.0241755427331446e-14,1.9984014443252818e-15,0.00014600000577047467
48,DI,250,1999,1,17,9.74176363279568e-15,1.887379141862766e-15,0.0036706999817397445
49,WMI,250,1999,1,17,1.0233141964032023e-14,1.9984014443252818e-15,0.0003552999987732619
50,ISM,250,1999,1,17,1.0241755427331446e-14,1.9984014443252818e-15,0.0001388999808114022
51,DI,250,1999,1,18,9.74176363279568e-15,1.887379141862766e-15,0.003481299994746223
52,WMI,250,1999,1,18,1.0233141964032023e-14,1.9984014443252818e-15,0.00017400001524947584
53,ISM,250,1999,1,18,1.0241755427331446e-14,1.9984014443252818e-15,0.000505700008943677
54,DI,250,1999,1,19,9.74176363279568e-15,1.887379141862766e-15,0.0034468999947421253
55,WMI,250,1999,1,19,1.0233141964032023e-14,1.9984014443252818e-15,0.0003622000222094357
56,ISM,250,1999,1,19,1.0241755427331446e-14,1.9984014443252818e-15,0.0003449000068940222
57,DI,250,1999,1,20,9.74176363279568e-15,1.887379141862766e-15,0.0036607999936677516
58,WMI,250,1999,1,20,1.0233141964032023e-14,1.9984014443252818e-15,0.0002033999771811068
59,ISM,250,1999,1,20,1.0241755427331446e-14,1.9984014443252818e-15,0.00014220000593923032
60,DI,250,1999,1,21,9.74176363279568e-15,1.887379141862766e-15,0.0036087000044062734
61,WMI,250,1999,1,21,1.0233141964032023e-14,1.9984014443252818e-15,0.00041459998465143144
62,ISM,250,1999,1,21,1.0241755427331446e-14,1.9984014443252818e-15,0.00014509999891743064
63,DI,250,1999,1,22,9.74176363279568e-15,1.887379141862766e-15,0.0038423999794758856
64,WMI,250,1999,1,22,1.0233141964032023e-14,1.9984014443252818e-15,0.00030980000155977905
65,ISM,250,1999,1,22,1.0241755427331446e-14,1.9984014443252818e-15,0.00015490001533180475
66,DI,250,1999,1,23,9.74176363279568e-15,1.887379141862766e-15,0.003534100018441677
67,WMI,250,1999,1,23,1.0233141964032023e-14,1.9984014443252818e-15,0.0003611999854911119
68,ISM,250,1999,1,23,1.0241755427331446e-14,1.9984014443252818e-15,0.000291600008495152
69,DI,250,1999,1,24,9.74176363279568e-15,1.887379141862766e-15,0.00386399999842979
70,WMI,250,1999,1,24,1.0233141964032023e-14,1.9984014443252818e-15,0.0003572999848984182
71,ISM,250,1999,1,24,1.0241755427331446e-14,1.9984014443252818e-15,0.0001432000135537237
72,DI,250,1999,1,25,9.74176363279568e-15,1.887379141862766e-15,0.0036449000181164593
73,WMI,250,1999,1,25,1.0233141964032023e-14,1.9984014443252818e-15,0.0002992999798152596
74,ISM,250,1999,1,25,1.0241755427331446e-14,1.9984014443252818e-15,0.00033799998345784843
75,DI,250,1999,1,26,9.74176363279568e-15,1.887379141862766e-15,0.003655300009995699
76,WMI,250,1999,1,26,1.0233141964032023e-14,1.9984014443252818e-15,0.0008633999968878925
77,ISM,250,1999,1,26,1.0241755427331446e-14,1.9984014443252818e-15,0.0010144999832846224
78,DI,250,1999,1,27,9.74176363279568e-15,1.887379141862766e-15,0.004361700004665181
79,WMI,250,1999,1,27,1.0233141964032023e-14,1.9984014443252818e-15,0.0003100000030826777
80,ISM,250,1999,1,27,1.0241755427331446e-14,1.9984014443252818e-15,0.0004967999993823469
81,DI,250,1999,1,28,9.74176363279568e-15,1.887379141862766e-15,0.0046861000009812415
82,WMI,250,1999,1,28,1.0233141964032023e-14,1.9984014443252818e-15,0.0005320999771356583
83,ISM,250,1999,1,28,1.0241755427331446e-14,1.9984014443252818e-15,0.00031949998810887337
84,DI,250,1999,1,29,9.74176363279568e-15,1.887379141862766e-15,0.004778900009114295
85,WMI,250,1999,1,29,1.0233141964032023e-14,1.9984014443252818e-15,0.00031060000765137374
86,ISM,250,1999,1,29,1.0241755427331446e-14,1.9984014443252818e-15,0.00021319999359548092
87,DI,250,1999,1,30,9.74176363279568e-15,1.887379141862766e-15,0.0035232999944128096
88,WMI,250,1999,1,30,1.0233141964032023e-14,1.9984014443252818e-15,0.0005119999987073243
89,ISM,250,1999,1,30,1.0241755427331446e-14,1.9984014443252818e-15,0.00014709998504258692
90,DI,250,1999,1,31,9.74176363279568e-15,1.887379141862766e-15,0.0043957000016234815
91,WMI,250,1999,1,31,1.0233141964032023e-14,1.9984014443252818e-15,0.0005421999958343804
92,ISM,250,1999,1,31,1.0241755427331446e-14,1.9984014443252818e-15,0.00029570001061074436
93,DI,250,1999,1,32,9.74176363279568e-15,1.887379141862766e-15,0.004023400018922985
94,WMI,250,1999,1,32,1.0233141964032023e-14,1.9984014443252818e-15,0.00021410000044852495
95,ISM,250,1999,1,32,1.0241755427331446e-14,1.9984014443252818e-15,0.0005144999886397272
96,DI,250,1999,1,33,9.74176363279568e-15,1.887379141862766e-15,0.004443700017873198
97,WMI,250,1999,1,33,1.0233141964032023e-14,1.9984014443252818e-15,0.0005368000129237771
98,ISM,250,1999,1,33,1.0241755427331446e-14,1.9984014443252818e-15,0.000517400010721758
99,DI,250,1999,1,34,9.74176363279568e-15,1.887379141862766e-15,0.004002700006822124
100,WMI,250,1999,1,34,1.0233141964032023e-14,1.9984014443252818e-15,0.00030899999546818435
101,ISM,250,1999,1,34,1.0241755427331446e-14,1.9984014443252818e-15,0.000298700004350394
102,DI,250,1999,1,35,9.74176363279568e-15,1.887379141862766e-15,0.004444400023203343
103,WMI,250,1999,1,35,1.0233141964032023e-14,1.9984014443252818e-15,0.0005742000066675246
104,ISM,250,1999,1,35,1.0241755427331446e-14,1.9984014443252818e-15,0.0002936999953817576
105,DI,250,1999,1,36,9.74176363279568e-15,1.887379141862766e-15,0.004473900015000254
106,WMI,250,1999,1,36,1.0233141964032023e-14,1.9984014443252818e-15,0.0001618000096641481
107,ISM,250,1999,1,36,1.0241755427331446e-14,1.9984014443252818e-15,0.00030479999259114265
108,DI,250,1999,1,37,9.74176363279568e-15,1.887379141862766e-15,0.00379879999672994
109,WMI,250,1999,1,37,1.0233141964032023e-14,1.9984014443252818e-15,0.0006032000237610191
110,ISM,250,1999,1,37,1.0241755427331446e-14,1.9984014443252818e-15,0.0002948000037577003
111,DI,250,1999,1,38,9.74176363279568e-15,1.887379141862766e-15,0.004877200000919402
112,WMI,250,1999,1,38,1.0233141964032023e-14,1.9984014443252818e-15,0.0004372000112198293
113,ISM,250,1999,1,38,1.0241755427331446e-14,1.9984014443252818e-15,0.0002786999975796789
114,DI,250,1999,1,39,9.74176363279568e-15,1.887379141862766e-15,0.004210499988403171
115,WMI,250,1999,1,39,1.0233141964032023e-14,1.9984014443252818e-15,0.0001598999951966107
116,ISM,250,1999,1,39,1.0241755427331446e-14,1.9984014443252818e-15,0.0006352000054903328
117,DI,250,1999,1,40,9.74176363279568e-15,1.887379141862766e-15,0.003785599983530119
118,WMI,250,1999,1,40,1.0233141964032023e-14,1.9984014443252818e-15,0.0005184000183362514
119,ISM,250,1999,1,40,1.0241755427331446e-14,1.9984014443252818e-15,0.0003456000122241676
120,DI,250,1999,1,41,9.74176363279568e-15,1.887379141862766e-15,0.003833100025076419
121,WMI,250,1999,1,41,1.0233141964032023e-14,1.9984014443252818e-15,0.00026279999292455614
122,ISM,250,1999,1,41,1.0241755427331446e-14,1.9984014443252818e-15,0.0001466000103391707
123,DI,250,1999,1,42,9.74176363279568e-15,1.887379141862766e-15,0.004103800019947812
124,WMI,250,1999,1,42,1.0233141964032023e-14,1.9984014443252818e-15,0.000510600017150864
125,ISM,250,1999,1,42,1.0241755427331446e-14,1.9984014443252818e-15,0.0002683999773580581
126,DI,250,1999,1,43,9.74176363279568e-15,1.887379141862766e-15,0.004873199999565259
127,WMI,250,1999,1,43,1.0233141964032023e-14,1.9984014443252818e-15,0.00018270002328790724
128,ISM,250,1999,1,43,1.0241755427331446e-14,1.9984014443252818e-15,0.0001542000100016594
129,DI,250,1999,1,44,9.74176363279568e-15,1.887379141862766e-15,0.003683399991132319
130,WMI,250,1999,1,44,1.0233141964032023e-14,1.9984014443252818e-15,0.0005126999749336392
131,ISM,250,1999,1,44,1.0241755427331446e-14,1.9984014443252818e-15,0.0002825999981723726
132,DI,250,1999,1,45,9.74176363279568e-15,1.887379141862766e-15,0.004419699980644509
133,WMI,250,1999,1,45,1.0233141964032023e-14,1.9984014443252818e-15,0.0005172000091988593
134,ISM,250,1999,1,45,1.0241755427331446e-14,1.9984014443252818e-15,0.00028070001280866563
135,DI,250,1999,1,46,9.74176363279568e-15,1.887379141862766e-15,0.003867299994453788
136,WMI,250,1999,1,46,1.0233141964032023e-14,1.9984014443252818e-15,0.00016220001270994544
137,ISM,250,1999,1,46,1.0241755427331446e-14,1.9984014443252818e-15,0.000519299996085465
138,DI,250,1999,1,47,9.74176363279568e-15,1.887379141862766e-15,0.003832599992165342
139,WMI,250,1999,1,47,1.0233141964032023e-14,1.9984014443252818e-15,0.0003411000070627779
140,ISM,250,1999,1,47,1.0241755427331446e-14,1.9984014443252818e-15,0.00032479999936185777
141,DI,250,1999,1,48,9.74176363279568e-15,1.887379141862766e-15,0.004196599998977035
142,WMI,250,1999,1,48,1.0233141964032023e-14,1.9984014443252818e-15,0.0001550000160932541
143,ISM,250,1999,1,48,1.0241755427331446e-14,1.9984014443252818e-15,0.00014319998444989324
144,DI,250,1999,1,49,9.74176363279568e-15,1.887379141862766e-15,0.004125700012082234
145,WMI,250,1999,1,49,1.0233141964032023e-14,1.9984014443252818e-15,0.0005105999880470335
146,ISM,250,1999,1,49,1.0241755427331446e-14,1.9984014443252818e-15,0.0002820999943651259
147,DI,250,1999,1,50,9.74176363279568e-15,1.887379141862766e-15,0.004131199995754287
148,WMI,250,1999,1,50,1.0233141964032023e-14,1.9984014443252818e-15,0.00029919997905381024
149,ISM,250,1999,1,50,1.0241755427331446e-14,1.9984014443252818e-15,0.000287600007141009
150,DI,250,1999,1,51,9.74176363279568e-15,1.887379141862766e-15,0.0036026999878231436
151,WMI,250,1999,1,51,1.0233141964032023e-14,1.9984014443252818e-15,0.0004398000019136816
152,ISM,250,1999,1,51,1.0241755427331446e-14,1.9984014443252818e-15,0.0002674999996088445
153,DI,250,1999,1,52,9.74176363279568e-15,1.887379141862766e-15,0.004572600009851158
154,WMI,250,1999,1,52,1.0233141964032023e-14,1.9984014443252818e-15,0.0005671000108122826
155,ISM,250,1999,1,52,1.0241755427331446e-14,1.9984014443252818e-15,0.00027650000993162394
156,DI,250,1999,1,53,9.74176363279568e-15,1.887379141862766e-15,0.003966100019169971
157,WMI,250,1999,1,53,1.0233141964032023e-14,1.9984014443252818e-15,0.0003296000068075955
158,ISM,250,1999,1,53,1.0241755427331446e-14,1.9984014443252818e-15,0.0004969000001437962
159,DI,250,1999,1,54,9.74176363279568e-15,1.887379141862766e-15,0.0040988999826367944
160,WMI,250,1999,1,54,1.0233141964032023e-14,1.9984014443252818e-15,0.0005189999938011169
161,ISM,250,1999,1,54,1.0241755427331446e-14,1.9984014443252818e-15,0.0006053000106476247
162,DI,250,1999,1,55,9.74176363279568e-15,1.887379141862766e-15,0.0037412999954540282
163,WMI,250,1999,1,55,1.0233141964032023e-14,1.9984014443252818e-15,0.0001416000013705343
164,ISM,250,1999,1,55,1.0241755427331446e-14,1.9984014443252818e-15,0.00025610000011511147
165,DI,250,1999,1,56,9.74176363279568e-15,1.887379141862766e-15,0.0038349999813362956
166,WMI,250,1999,1,56,1.0233141964032023e-14,1.9984014443252818e-15,0.0005726000235881656
167,ISM,250,1999,1,56,1.0241755427331446e-14,1.9984014443252818e-15,0.00027409999165683985
168,DI,250,1999,1,57,9.74176363279568e-15,1.887379141862766e-15,0.0038967000145930797
169,WMI,250,1999,1,57,1.0233141964032023e-14,1.9984014443252818e-15,0.00028899998869746923
170,ISM,250,1999,1,57,1.0241755427331446e-14,1.9984014443252818e-15,0.00027210000553168356
171,DI,250,1999,1,58,9.74176363279568e-15,1.887379141862766e-15,0.003609800012782216
172,WMI,250,1999,1,58,1.0233141964032023e-14,1.9984014443252818e-15,0.0004945000109728426
173,ISM,250,1999,1,58,1.0241755427331446e-14,1.9984014443252818e-15,0.0002660000172909349
174,DI,250,1999,1,59,9.74176363279568e-15,1.887379141862766e-15,0.004853399994317442
175,WMI,250,1999,1,59,1.0233141964032023e-14,1.9984014443252818e-15,0.0005044999998062849
176,ISM,250,1999,1,59,1.0241755427331446e-14,1.9984014443252818e-15,0.00028539999038912356
177,DI,250,1999,1,60,9.74176363279568e-15,1.887379141862766e-15,0.0038111000030767173
178,WMI,250,1999,1,60,1.0233141964032023e-14,1.9984014443252818e-15,0.00047450000420212746
179,ISM,250,1999,1,60,1.0241755427331446e-14,1.9984014443252818e-15,0.0004967999993823469
180,DI,250,1999,1,61,9.74176363279568e-15,1.887379141862766e-15,0.004375500022433698
181,WMI,250,1999,1,61,1.0233141964032023e-14,1.9984014443252818e-15,0.0003471999953035265
182,ISM,250,1999,1,61,1.0241755427331446e-14,1.9984014443252818e-15,0.0003234999894630164
183,DI,250,1999,1,62,9.74176363279568e-15,1.887379141862766e-15,0.004550999990897253
184,WMI,250,1999,1,62,1.0233141964032023e-14,1.9984014443252818e-15,0.00013839997700415552
185,ISM,250,1999,1,62,1.0241755427331446e-14,1.9984014443252818e-15,0.0002643000043462962
186,DI,250,1999,1,63,9.74176363279568e-15,1.887379141862766e-15,0.004565699986414984
187,WMI,250,1999,1,63,1.0233141964032023e-14,1.9984014443252818e-15,0.0003392999933566898
188,ISM,250,1999,1,63,1.0241755427331446e-14,1.9984014443252818e-15,0.00015029998030513525
189,DI,250,1999,1,64,9.74176363279568e-15,1.887379141862766e-15,0.005541999998968095
190,WMI,250,1999,1,64,1.0233141964032023e-14,1.9984014443252818e-15,0.0003085000207647681
191,ISM,250,1999,1,64,1.0241755427331446e-14,1.9984014443252818e-15,0.0002786999975796789
192,DI,250,1999,1,65,9.74176363279568e-15,1.887379141862766e-15,0.0043009000073652714
193,WMI,250,1999,1,65,1.0233141964032023e-14,1.9984014443252818e-15,0.00046969999675638974
194,ISM,250,1999,1,65,1.0241755427331446e-14,1.9984014443252818e-15,0.00027879999834112823
195,DI,250,1999,1,66,9.74176363279568e-15,1.887379141862766e-15,0.004858800006331876
196,WMI,250,1999,1,66,1.0233141964032023e-14,1.9984014443252818e-15,0.0005833000177517533
197,ISM,250,1999,1,66,1.0241755427331446e-14,1.9984014443252818e-15,0.00028819998260587454
198,DI,250,1999,1,67,9.74176363279568e-15,1.887379141862766e-15,0.00436190000618808
199,WMI,250,1999,1,67,1.0233141964032023e-14,1.9984014443252818e-15,0.0004631999763660133
200,ISM,250,1999,1,67,1.0241755427331446e-14,1.9984014443252818e-15,0.00045020002289675176
201,DI,250,1999,1,68,9.74176363279568e-15,1.887379141862766e-15,0.004529099998762831
202,WMI,250,1999,1,68,1.0233141964032023e-14,1.9984014443252818e-15,0.0005001999961677939
203,ISM,250,1999,1,68,1.0241755427331446e-14,1.9984014443252818e-15,0.0004884999943897128
204,DI,250,1999,1,69,9.74176363279568e-15,1.887379141862766e-15,0.004491600004257634
205,WMI,250,1999,1,69,1.0233141964032023e-14,1.9984014443252818e-15,0.0003026999766007066
206,ISM,250,1999,1,69,1.0241755427331446e-14,1.9984014443252818e-15,0.00027210000553168356
207,DI,250,1999,1,70,9.74176363279568e-15,1.887379141862766e-15,0.005055099987657741
208,WMI,250,1999,1,70,1.0233141964032023e-14,1.9984014443252818e-15,0.0004999999946448952
209,ISM,250,1999,1,70,1.0241755427331446e-14,1.9984014443252818e-15,0.00030139999580569565
210,DI,250,1999,1,71,9.74176363279568e-15,1.887379141862766e-15,0.005023400008212775
211,WMI,250,1999,1,71,1.0233141964032023e-14,1.9984014443252818e-15,0.0002902999985963106
212,ISM,250,1999,1,71,1.0241755427331446e-14,1.9984014443252818e-15,0.0002768999838735908
213,DI,250,1999,1,72,9.74176363279568e-15,1.887379141862766e-15,0.005391999991843477
214,WMI,250,1999,1,72,1.0233141964032023e-14,1.9984014443252818e-15,0.0006753999914508313
215,ISM,250,1999,1,72,1.0241755427331446e-14,1.9984014443252818e-15,0.0002646000066306442
216,DI,250,1999,1,73,9.74176363279568e-15,1.887379141862766e-15,0.005256000004010275
217,WMI,250,1999,1,73,1.0233141964032023e-14,1.9984014443252818e-15,0.0005716000159736723
218,ISM,250,1999,1,73,1.0241755427331446e-14,1.9984014443252818e-15,0.0002938999969046563
219,DI,250,1999,1,74,9.74176363279568e-15,1.887379141862766e-15,0.005390700011048466
220,WMI,250,1999,1,74,1.0233141964032023e-14,1.9984014443252818e-15,0.00018350000027567148
221,ISM,250,1999,1,74,1.0241755427331446e-14,1.9984014443252818e-15,0.0005426999996416271
222,DI,250,1999,1,75,9.74176363279568e-15,1.887379141862766e-15,0.004044399975100532
223,WMI,250,1999,1,75,1.0233141964032023e-14,1.9984014443252818e-15,0.0006117000011727214
224,ISM,250,1999,1,75,1.0241755427331446e-14,1.9984014443252818e-15,0.0006434000097215176
225,DI,250,1999,1,76,9.74176363279568e-15,1.887379141862766e-15,0.005038399976911023
226,WMI,250,1999,1,76,1.0233141964032023e-14,1.9984014443252818e-15,0.0003029000072274357
227,ISM,250,1999,1,76,1.0241755427331446e-14,1.9984014443252818e-15,0.00025839998852461576
228,DI,250,1999,1,77,9.74176363279568e-15,1.887379141862766e-15,0.00466259999666363
229,WMI,250,1999,1,77,1.0233141964032023e-14,1.9984014443252818e-15,0.00035180000122636557
230,ISM,250,1999,1,77,1.0241755427331446e-14,1.9984014443252818e-15,0.0001351000100839883
231,DI,250,1999,1,78,9.74176363279568e-15,1.887379141862766e-15,0.004238599998643622
232,WMI,250,1999,1,78,1.0233141964032023e-14,1.9984014443252818e-15,0.00014799999189563096
233,ISM,250,1999,1,78,1.0241755427331446e-14,1.9984014443252818e-15,0.00012530002277344465
234,DI,250,1999,1,79,9.74176363279568e-15,1.887379141862766e-15,0.004090499976882711
235,WMI,250,1999,1,79,1.0233141964032023e-14,1.9984014443252818e-15,0.00043879999429918826
236,ISM,250,1999,1,79,1.0241755427331446e-14,1.9984014443252818e-15,0.00026279999292455614
237,DI,250,1999,1,80,9.74176363279568e-15,1.887379141862766e-15,0.004007799987448379
238,WMI,250,1999,1,80,1.0233141964032023e-14,1.9984014443252818e-15,0.0002924999862443656
239,ISM,250,1999,1,80,1.0241755427331446e-14,1.9984014443252818e-15,0.00012879999121651053
240,DI,250,1999,1,81,9.74176363279568e-15,1.887379141862766e-15,0.003734799975063652
241,WMI,250,1999,1,81,1.0233141964032023e-14,1.9984014443252818e-15,0.0001516000193078071
242,ISM,250,1999,1,81,1.0241755427331446e-14,1.9984014443252818e-15,0.00045750002027489245
243,DI,250,1999,1,82,9.74176363279568e-15,1.887379141862766e-15,0.003553100017597899
244,WMI,250,1999,1,82,1.0233141964032023e-14,1.9984014443252818e-15,0.00048180000158026814
245,ISM,250,1999,1,82,1.0241755427331446e-14,1.9984014443252818e-15,0.00044510001316666603
246,DI,250,1999,1,83,9.74176363279568e-15,1.887379141862766e-15,0.004068400012329221
247,WMI,250,1999,1,83,1.0233141964032023e-14,1.9984014443252818e-15,0.00015430001076310873
248,ISM,250,1999,1,83,1.0241755427331446e-14,1.9984014443252818e-15,0.00012929999502375722
249,DI,250,1999,1,84,9.74176363279568e-15,1.887379141862766e-15,0.0039416000072378665
250,WMI,250,1999,1,84,1.0233141964032023e-14,1.9984014443252818e-15,0.00047369999811053276
251,ISM,250,1999,1,84,1.0241755427331446e-14,1.9984014443252818e-15,0.00013780000153928995
252,DI,250,1999,1,85,9.74176363279568e-15,1.887379141862766e-15,0.003934300009859726
253,WMI,250,1999,1,85,1.0233141964032023e-14,1.9984014443252818e-15,0.0003493999829515815
254,ISM,250,1999,1,85,1.0241755427331446e-14,1.9984014443252818e-15,0.0001419000036548823
255,DI,250,1999,1,86,9.74176363279568e-15,1.887379141862766e-15,0.00324469999759458
256,WMI,250,1999,1,86,1.0233141964032023e-14,1.9984014443252818e-15,0.00028789998032152653
257,ISM,250,1999,1,86,1.0241755427331446e-14,1.9984014443252818e-15,0.00024629998370073736
258,DI,250,1999,1,87,9.74176363279568e-15,1.887379141862766e-15,0.0032103999983519316
259,WMI,250,1999,1,87,1.0233141964032023e-14,1.9984014443252818e-15,0.0002700999903026968
260,ISM,250,1999,1,87,1.0241755427331446e-14,1.9984014443252818e-15,0.0001306000049225986
261,DI,250,1999,1,88,9.74176363279568e-15,1.887379141862766e-15,0.0033285999961663038
262,WMI,250,1999,1,88,1.0233141964032023e-14,1.9984014443252818e-15,0.00014109999756328762
263,ISM,250,1999,1,88,1.0241755427331446e-14,1.9984014443252818e-15,0.0004603999841492623
264,DI,250,1999,1,89,9.74176363279568e-15,1.887379141862766e-15,0.003639600006863475
265,WMI,250,1999,1,89,1.0233141964032023e-14,1.9984014443252818e-15,0.00030239997431635857
266,ISM,250,1999,1,89,1.0241755427331446e-14,1.9984014443252818e-15,0.000454399996669963
267,DI,250,1999,1,90,9.74176363279568e-15,1.887379141862766e-15,0.0033912999788299203
268,WMI,250,1999,1,90,1.0233141964032023e-14,1.9984014443252818e-15,0.00014479999663308263
269,ISM,250,1999,1,90,1.0241755427331446e-14,1.9984014443252818e-15,0.00015480001457035542
270,DI,250,1999,1,91,9.74176363279568e-15,1.887379141862766e-15,0.00359139998909086
271,WMI,250,1999,1,91,1.0233141964032023e-14,1.9984014443252818e-15,0.00034020000020973384
272,ISM,250,1999,1,91,1.0241755427331446e-14,1.9984014443252818e-15,0.0003726000140886754
273,DI,250,1999,1,92,9.74176363279568e-15,1.887379141862766e-15,0.003680200024973601
274,WMI,250,1999,1,92,1.0233141964032023e-14,1.9984014443252818e-15,0.0001416000013705343
275,ISM,250,1999,1,92,1.0241755427331446e-14,1.9984014443252818e-15,0.0001373999984934926
276,DI,250,1999,1,93,9.74176363279568e-15,1.887379141862766e-15,0.003139599983114749
277,WMI,250,1999,1,93,1.0233141964032023e-14,1.9984014443252818e-15,0.0003281000244896859
278,ISM,250,1999,1,93,1.0241755427331446e-14,1.9984014443252818e-15,0.0002567000046838075
279,DI,250,1999,1,94,9.74176363279568e-15,1.887379141862766e-15,0.00399890000699088
280,WMI,250,1999,1,94,1.0233141964032023e-14,1.9984014443252818e-15,0.00031319999834522605
281,ISM,250,1999,1,94,1.0241755427331446e-14,1.9984014443252818e-15,0.00025610000011511147
282,DI,250,1999,1,95,9.74176363279568e-15,1.887379141862766e-15,0.003349200007505715
283,WMI,250,1999,1,95,1.0233141964032023e-14,1.9984014443252818e-15,0.00028360000578686595
284,ISM,250,1999,1,95,1.0241755427331446e-14,1.9984014443252818e-15,0.0005237000004854053
285,DI,250,1999,1,96,9.74176363279568e-15,1.887379141862766e-15,0.0037309000035747886
286,WMI,250,1999,1,96,1.0233141964032023e-14,1.9984014443252818e-15,0.00044520001392811537
287,ISM,250,1999,1,96,1.0241755427331446e-14,1.9984014443252818e-15,0.0004264999879524112
288,DI,250,1999,1,97,9.74176363279568e-15,1.887379141862766e-15,0.0034004999906755984
289,WMI,250,1999,1,97,1.0233141964032023e-14,1.9984014443252818e-15,0.00014620000729337335
290,ISM,250,1999,1,97,1.0241755427331446e-14,1.9984014443252818e-15,0.00012840001727454364
291,DI,250,1999,1,98,9.74176363279568e-15,1.887379141862766e-15,0.003985799994552508
