,method,s,N,k,iter,error,diff_max,time
43,WMI,500,1999,1,15,1.8510853595049594e-14,2.220446049250313e-15,0.0016140000079758465
44,ISM,500,1999,1,15,1.8475049525752445e-14,2.220446049250313e-15,0.0009743999689817429
45,DI,500,1999,1,16,1.852759700922636e-14,2.220446049250313e-15,0.01126759999897331
46,WMI,500,1999,1,16,1.8510853595049594e-14,2.220446049250313e-15,0.0009195000166073442
47,ISM,500,1999,1,16,1.8475049525752445e-14,2.220446049250313e-15,0.0009479000000283122
48,DI,500,1999,1,17,1.852759700922636e-14,2.220446049250313e-15,0.01119360001757741
49,WMI,500,1999,1,17,1.8510853595049594e-14,2.220446049250313e-15,0.0009498000144958496
50,ISM,500,1999,1,17,1.8475049525752445e-14,2.220446049250313e-15,0.0014255999703891575
51,DI,500,1999,1,18,1.852759700922636e-14,2.220446049250313e-15,0.011909699998795986
52,WMI,500,1999,1,18,1.8510853595049594e-14,2.220446049250313e-15,0.0009806999587453902
53,ISM,500,1999,1,18,1.8475049525752445e-14,2.220446049250313e-15,0.0009456999832764268
54,DI,500,1999,1,19,1.852759700922636e-14,2.220446049250313e-15,0.010595600004307926
55,WMI,500,1999,1,19,1.8510853595049594e-14,2.220446049250313e-15,0.0015284999972209334
56,ISM,500,1999,1,19,1.8475049525752445e-14,2.220446049250313e-15,0.0014351000427268445
57,DI,500,1999,1,20,1.852759700922636e-14,2.220446049250313e-15,0.010828299971763045
58,WMI,500,1999,1,20,1.8510853595049594e-14,2.220446049250313e-15,0.0009259000071324408
59,ISM,500,1999,1,20,1.8475049525752445e-14,2.220446049250313e-15,0.0014370999997481704
60,DI,500,1999,1,21,1.852759700922636e-14,2.220446049250313e-15,0.010238999966531992
61,WMI,500,1999,1,21,1.8510853595049594e-14,2.220446049250313e-15,0.0009524999768473208
62,ISM,500,1999,1,21,1.8475049525752445e-14,2.220446049250313e-15,0.0014806999824941158
63,DI,500,1999,1,22,1.852759700922636e-14,2.220446049250313e-15,0.010899799992330372
64,WMI,500,1999,1,22,1.8510853595049594e-14,2.220446049250313e-15,0.0015184999792836607
65,ISM,500,1999,1,22,1.8475049525752445e-14,2.220446049250313e-15,0.0014543000143021345
66,DI,500,1999,1,23,1.852759700922636e-14,2.220446049250313e-15,0.011153300001751631
67,WMI,500,1999,1,23,1.8510853595049594e-14,2.220446049250313e-15,0.0009272999595850706
68,ISM,500,1999,1,23,1.8475049525752445e-14,2.220446049250313e-15,0.0009135999716818333
69,DI,500,1999,1,24,1.852759700922636e-14,2.220446049250313e-15,0.011017400014679879
70,WMI,500,1999,1,24,1.8510853595049594e-14,2.220446049250313e-15,0.0009387999889440835
71,ISM,500,1999,1,24,1.8475049525752445e-14,2.220446049250313e-15,0.0011427000281400979
72,DI,500,1999,1,25,1.852759700922636e-14,2.220446049250313e-15,0.011897900025360286
73,WMI,500,1999,1,25,1.8510853595049594e-14,2.220446049250313e-15,0.0015416000387631357
74,ISM,500,1999,1,25,1.8475049525752445e-14,2.220446049250313e-15,0.0015096000279299915
75,DI,500,1999,1,26,1.852759700922636e-14,2.220446049250313e-15,0.011989900027401745
76,WMI,500,1999,1,26,1.8510853595049594e-14,2.220446049250313e-15,0.000929799978621304
77,ISM,500,1999,1,26,1.8475049525752445e-14,2.220446049250313e-15,0.0010306999902240932
78,DI,500,1999,1,27,1.852759700922636e-14,2.220446049250313e-15,0.01134920003823936
79,WMI,500,1999,1,27,1.8510853595049594e-14,2.220446049250313e-15,0.0009983000345528126
80,ISM,500,1999,1,27,1.8475049525752445e-14,2.220446049250313e-15,0.0009228999842889607
81,DI,500,1999,1,28,1.852759700922636e-14,2.220446049250313e-15,0.011285699962172657
82,WMI,500,1999,1,28,1.8510853595049594e-14,2.220446049250313e-15,0.0009292999748140574
83,ISM,500,1999,1,28,1.8475049525752445e-14,2.220446049250313e-15,0.0014517000527121127
84,DI,500,1999,1,29,1.852759700922636e-14,2.220446049250313e-15,0.01120990002527833
85,WMI,500,1999,1,29,1.8510853595049594e-14,2.220446049250313e-15,0.0014634999679401517
86,ISM,500,1999,1,29,1.8475049525752445e-14,2.220446049250313e-15,0.0009309999877586961
87,DI,500,1999,1,30,1.852759700922636e-14,2.220446049250313e-15,0.010819000017363578
88,WMI,500,1999,1,30,1.8510853595049594e-14,2.220446049250313e-15,0.0014822999946773052
89,ISM,500,1999,1,30,1.8475049525752445e-14,2.220446049250313e-15,0.0014866999699734151
90,DI,500,1999,1,31,1.852759700922636e-14,2.220446049250313e-15,0.010541199997533113
91,WMI,500,1999,1,31,1.8510853595049594e-14,2.220446049250313e-15,0.0009827000321820378
92,ISM,500,1999,1,31,1.8475049525752445e-14,2.220446049250313e-15,0.001511799986474216
93,DI,500,1999,1,32,1.852759700922636e-14,2.220446049250313e-15,0.011667000013403594
94,WMI,500,1999,1,32,1.8510853595049594e-14,2.220446049250313e-15,0.001572399982251227
95,ISM,500,1999,1,32,1.8475049525752445e-14,2.220446049250313e-15,0.0012008000048808753
96,DI,500,1999,1,33,1.852759700922636e-14,2.220446049250313e-15,0.011528200004249811
97,WMI,500,1999,1,33,1.8510853595049594e-14,2.220446049250313e-15,0.001512099988758564
98,ISM,500,1999,1,33,1.8475049525752445e-14,2.220446049250313e-15,0.0014912000042386353
99,DI,500,1999,1,34,1.852759700922636e-14,2.220446049250313e-15,0.011749400000553578
100,WMI,500,1999,1,34,1.8510853595049594e-14,2.220446049250313e-15,0.0010477000032551587
101,ISM,500,1999,1,34,1.8475049525752445e-14,2.220446049250313e-15,0.0009790000040084124
102,DI,500,1999,1,35,1.852759700922636e-14,2.220446049250313e-15,0.011670299980323762
103,WMI,500,1999,1,35,1.8510853595049594e-14,2.220446049250313e-15,0.0009361000265926123
104,ISM,500,1999,1,35,1.8475049525752445e-14,2.220446049250313e-15,0.0010083999950438738
105,DI,500,1999,1,36,1.852759700922636e-14,2.220446049250313e-15,0.010247699974570423
106,WMI,500,1999,1,36,1.8510853595049594e-14,2.220446049250313e-15,0.0009213000303134322
107,ISM,500,1999,1,36,1.8475049525752445e-14,2.220446049250313e-15,0.0009079999872483313
108,DI,500,1999,1,37,1.852759700922636e-14,2.220446049250313e-15,0.011411699990276247
109,WMI,500,1999,1,37,1.8510853595049594e-14,2.220446049250313e-15,0.001014100038446486
110,ISM,500,1999,1,37,1.8475049525752445e-14,2.220446049250313e-15,0.0016556999762542546
111,DI,500,1999,1,38,1.852759700922636e-14,2.220446049250313e-15,0.012889000005088747
112,WMI,500,1999,1,38,1.8510853595049594e-14,2.220446049250313e-15,0.000995699956547469
113,ISM,500,1999,1,38,1.8475049525752445e-14,2.220446049250313e-15,0.0014869999722577631
114,DI,500,1999,1,39,1.852759700922636e-14,2.220446049250313e-15,0.010818400012794882
115,WMI,500,1999,1,39,1.8510853595049594e-14,2.220446049250313e-15,0.0014403999666683376
116,ISM,500,1999,1,39,1.8475049525752445e-14,2.220446049250313e-15,0.0009336000075563788
117,DI,500,1999,1,40,1.852759700922636e-14,2.220446049250313e-15,0.011925300001166761
118,WMI,500,1999,1,40,1.8510853595049594e-14,2.220446049250313e-15,0.0009572000126354396
119,ISM,500,1999,1,40,1.8475049525752445e-14,2.220446049250313e-15,0.0010154999908991158
120,DI,500,1999,1,41,1.852759700922636e-14,2.220446049250313e-15,0.010642000008374453
121,WMI,500,1999,1,41,1.8510853595049594e-14,2.220446049250313e-15,0.0009255999466404319
122,ISM,500,1999,1,41,1.8475049525752445e-14,2.220446049250313e-15,0.0009250000002793968
123,DI,500,1999,1,42,1.852759700922636e-14,2.220446049250313e-15,0.010396600002422929
124,WMI,500,1999,1,42,1.8510853595049594e-14,2.220446049250313e-15,0.0014848000137135386
125,ISM,500,1999,1,42,1.8475049525752445e-14,2.220446049250313e-15,0.0009080999880097806
126,DI,500,1999,1,43,1.852759700922636e-14,2.220446049250313e-15,0.011231900018174201
127,WMI,500,1999,1,43,1.8510853595049594e-14,2.220446049250313e-15,0.0009686999837867916
128,ISM,500,1999,1,43,1.8475049525752445e-14,2.220446049250313e-15,0.001521300000604242
129,DI,500,1999,1,44,1.852759700922636e-14,2.220446049250313e-15,0.010874299972783774
130,WMI,500,1999,1,44,1.8510853595049594e-14,2.220446049250313e-15,0.0009537000441923738
131,ISM,500,1999,1,44,1.8475049525752445e-14,2.220446049250313e-15,0.0014426999841816723
132,DI,500,1999,1,45,1.852759700922636e-14,2.220446049250313e-15,0.011364699981641024
133,WMI,500,1999,1,45,1.8510853595049594e-14,2.220446049250313e-15,0.001505899999756366
134,ISM,500,1999,1,45,1.8475049525752445e-14,2.220446049250313e-15,0.0009113999549299479
135,DI,500,1999,1,46,1.852759700922636e-14,2.220446049250313e-15,0.011898099968675524
136,WMI,500,1999,1,46,1.8510853595049594e-14,2.220446049250313e-15,0.0009736999636515975
137,ISM,500,1999,1,46,1.8475049525752445e-14,2.220446049250313e-15,0.0009725000127218664
138,DI,500,1999,1,47,1.852759700922636e-14,2.220446049250313e-15,0.010876099986489862
139,WMI,500,1999,1,47,1.8510853595049594e-14,2.220446049250313e-15,0.0014826999977231026
140,ISM,500,1999,1,47,1.8475049525752445e-14,2.220446049250313e-15,0.0009643000084906816
141,DI,500,1999,1,48,1.852759700922636e-14,2.220446049250313e-15,0.012491200002841651
142,WMI,500,1999,1,48,1.8510853595049594e-14,2.220446049250313e-15,0.0010189000167883933
143,ISM,500,1999,1,48,1.8475049525752445e-14,2.220446049250313e-15,0.0011621000012382865
144,DI,500,1999,1,49,1.852759700922636e-14,2.220446049250313e-15,0.01088069996330887
145,WMI,500,1999,1,49,1.8510853595049594e-14,2.220446049250313e-15,0.0009761999826878309
146,ISM,500,1999,1,49,1.8475049525752445e-14,2.220446049250313e-15,0.0016422999906353652
147,DI,500,1999,1,50,1.852759700922636e-14,2.220446049250313e-15,0.011043199978303164
148,WMI,500,1999,1,50,1.8510853595049594e-14,2.220446049250313e-15,0.0009672999731265008
149,ISM,500,1999,1,50,1.8475049525752445e-14,2.220446049250313e-15,0.0009108000085689127
150,DI,500,1999,1,51,1.852759700922636e-14,2.220446049250313e-15,0.010922499990556389
151,WMI,500,1999,1,51,1.8510853595049594e-14,2.220446049250313e-15,0.0009586000232957304
152,ISM,500,1999,1,51,1.8475049525752445e-14,2.220446049250313e-15,0.0009435000247322023
153,DI,500,1999,1,52,1.852759700922636e-14,2.220446049250313e-15,0.010796499962452799
154,WMI,500,1999,1,52,1.8510853595049594e-14,2.220446049250313e-15,0.0009324999991804361
155,ISM,500,1999,1,52,1.8475049525752445e-14,2.220446049250313e-15,0.0009256000048480928
156,DI,500,1999,1,53,1.852759700922636e-14,2.220446049250313e-15,0.011467300006188452
157,WMI,500,1999,1,53,1.8510853595049594e-14,2.220446049250313e-15,0.0014657999854534864
158,ISM,500,1999,1,53,1.8475049525752445e-14,2.220446049250313e-15,0.0014319000183604658
159,DI,500,1999,1,54,1.852759700922636e-14,2.220446049250313e-15,0.011490100005175918
160,WMI,500,1999,1,54,1.8510853595049594e-14,2.220446049250313e-15,0.0014725999790243804
161,ISM,500,1999,1,54,1.8475049525752445e-14,2.220446049250313e-15,0.0014179999707266688
162,DI,500,1999,1,55,1.852759700922636e-14,2.220446049250313e-15,0.012464500032365322
163,WMI,500,1999,1,55,1.8510853595049594e-14,2.220446049250313e-15,0.0014393999590538442
164,ISM,500,1999,1,55,1.8475049525752445e-14,2.220446049250313e-15,0.0014993000077083707
165,DI,500,1999,1,56,1.852759700922636e-14,2.220446049250313e-15,0.011871199996676296
166,WMI,500,1999,1,56,1.8510853595049594e-14,2.220446049250313e-15,0.0014974999940022826
167,ISM,500,1999,1,56,1.8475049525752445e-14,2.220446049250313e-15,0.0009116000146605074
168,DI,500,1999,1,57,1.852759700922636e-14,2.220446049250313e-15,0.010751299967523664
169,WMI,500,1999,1,57,1.8510853595049594e-14,2.220446049250313e-15,0.0009191000135615468
170,ISM,500,1999,1,57,1.8475049525752445e-14,2.220446049250313e-15,0.0008991000358946621
171,DI,500,1999,1,58,1.852759700922636e-14,2.220446049250313e-15,0.012152399984188378
172,WMI,500,1999,1,58,1.8510853595049594e-14,2.220446049250313e-15,0.0009858999983407557
173,ISM,500,1999,1,58,1.8475049525752445e-14,2.220446049250313e-15,0.0009290000307373703
174,DI,500,1999,1,59,1.852759700922636e-14,2.220446049250313e-15,0.011470099969301373
175,WMI,500,1999,1,59,1.8510853595049594e-14,2.220446049250313e-15,0.0010781000019051135
176,ISM,500,1999,1,59,1.8475049525752445e-14,2.220446049250313e-15,0.0009739000233821571
177,DI,500,1999,1,60,1.852759700922636e-14,2.220446049250313e-15,0.012892400030978024
178,WMI,500,1999,1,60,1.8510853595049594e-14,2.220446049250313e-15,0.0009830000344663858
179,ISM,500,1999,1,60,1.8475049525752445e-14,2.220446049250313e-15,0.001430800009984523
180,DI,500,1999,1,61,1.852759700922636e-14,2.220446049250313e-15,0.01207339996472001
181,WMI,500,1999,1,61,1.8510853595049594e-14,2.220446049250313e-15,0.001518299977760762
182,ISM,500,1999,1,61,1.8475049525752445e-14,2.220446049250313e-15,0.0009645000100135803
183,DI,500,1999,1,62,1.852759700922636e-14,2.220446049250313e-15,0.012291099992580712
184,WMI,500,1999,1,62,1.8510853595049594e-14,2.220446049250313e-15,0.0009793000062927604
185,ISM,500,1999,1,62,1.8475049525752445e-14,2.220446049250313e-15,0.0010648000170476735
186,DI,500,1999,1,63,1.852759700922636e-14,2.220446049250313e-15,0.011035099974833429
187,WMI,500,1999,1,63,1.8510853595049594e-14,2.220446049250313e-15,0.0009481000015512109
188,ISM,500,1999,1,63,1.8475049525752445e-14,2.220446049250313e-15,0.0009487000061199069
189,DI,500,1999,1,64,1.852759700922636e-14,2.220446049250313e-15,0.01117290003458038
190,WMI,500,1999,1,64,1.8510853595049594e-14,2.220446049250313e-15,0.001569500018376857
191,ISM,500,1999,1,64,1.8475049525752445e-14,2.220446049250313e-15,0.0009822999709285796
192,DI,500,1999,1,65,1.852759700922636e-14,2.220446049250313e-15,0.010193900030571967
193,WMI,500,1999,1,65,1.8510853595049594e-14,2.220446049250313e-15,0.000984499987680465
194,ISM,500,1999,1,65,1.8475049525752445e-14,2.220446049250313e-15,0.0009243999957107008
195,DI,500,1999,1,66,1.852759700922636e-14,2.220446049250313e-15,0.010792699991725385
196,WMI,500,1999,1,66,1.8510853595049594e-14,2.220446049250313e-15,0.0009453000384382904
197,ISM,500,1999,1,66,1.8475049525752445e-14,2.220446049250313e-15,0.0014527000021189451
198,DI,500,1999,1,67,1.852759700922636e-14,2.220446049250313e-15,0.011978199996519834
199,WMI,500,1999,1,67,1.8510853595049594e-14,2.220446049250313e-15,0.0014711000258103013
200,ISM,500,1999,1,67,1.8475049525752445e-14,2.220446049250313e-15,0.0011263000196777284
201,DI,500,1999,1,68,1.852759700922636e-14,2.220446049250313e-15,0.010345199960283935
202,WMI,500,1999,1,68,1.8510853595049594e-14,2.220446049250313e-15,0.0014684000052511692
203,ISM,500,1999,1,68,1.8475049525752445e-14,2.220446049250313e-15,0.0011844000546261668
204,DI,500,1999,1,69,1.852759700922636e-14,2.220446049250313e-15,0.011368600011337548
205,WMI,500,1999,1,69,1.8510853595049594e-14,2.220446049250313e-15,0.0014514000504277647
206,ISM,500,1999,1,69,1.8475049525752445e-14,2.220446049250313e-15,0.0009269999573007226
207,DI,500,1999,1,70,1.852759700922636e-14,2.220446049250313e-15,0.010964100016281009
208,WMI,500,1999,1,70,1.8510853595049594e-14,2.220446049250313e-15,0.0014788999687880278
209,ISM,500,1999,1,70,1.8475049525752445e-14,2.220446049250313e-15,0.0008985000313259661
210,DI,500,1999,1,71,1.852759700922636e-14,2.220446049250313e-15,0.011101699958089739
211,WMI,500,1999,1,71,1.8510853595049594e-14,2.220446049250313e-15,0.0009066999773494899
212,ISM,500,1999,1,71,1.8475049525752445e-14,2.220446049250313e-15,0.0010580000234767795
213,DI,500,1999,1,72,1.852759700922636e-14,2.220446049250313e-15,0.011697900015860796
214,WMI,500,1999,1,72,1.8510853595049594e-14,2.220446049250313e-15,0.0015178999747149646
215,ISM,500,1999,1,72,1.8475049525752445e-14,2.220446049250313e-15,0.0015159999602474272
216,DI,500,1999,1,73,1.852759700922636e-14,2.220446049250313e-15,0.01149279996752739
217,WMI,500,1999,1,73,1.8510853595049594e-14,2.220446049250313e-15,0.0009722000104375184
218,ISM,500,1999,1,73,1.8475049525752445e-14,2.220446049250313e-15,0.0009264000109396875
219,DI,500,1999,1,74,1.852759700922636e-14,2.220446049250313e-15,0.010672800010070205
220,WMI,500,1999,1,74,1.8510853595049594e-14,2.220446049250313e-15,0.0014690999523736537
221,ISM,500,1999,1,74,1.8475049525752445e-14,2.220446049250313e-15,0.0009253000025637448
222,DI,500,1999,1,75,1.852759700922636e-14,2.220446049250313e-15,0.010896199964918196
223,WMI,500,1999,1,75,1.8510853595049594e-14,2.220446049250313e-15,0.000922399980481714
224,ISM,500,1999,1,75,1.8475049525752445e-14,2.220446049250313e-15,0.0010081999935209751
225,DI,500,1999,1,76,1.852759700922636e-14,2.220446049250313e-15,0.010701099992729723
226,WMI,500,1999,1,76,1.8510853595049594e-14,2.220446049250313e-15,0.0009545999928377569
227,ISM,500,1999,1,76,1.8475049525752445e-14,2.220446049250313e-15,0.0008979999693110585
228,DI,500,1999,1,77,1.852759700922636e-14,2.220446049250313e-15,0.010581000009551644
229,WMI,500,1999,1,77,1.8510853595049594e-14,2.220446049250313e-15,0.0009250000002793968
230,ISM,500,1999,1,77,1.8475049525752445e-14,2.220446049250313e-15,0.000903200008906424
231,DI,500,1999,1,78,1.852759700922636e-14,2.220446049250313e-15,0.010896800027694553
232,WMI,500,1999,1,78,1.8510853595049594e-14,2.220446049250313e-15,0.0016024999786168337
233,ISM,500,1999,1,78,1.8475049525752445e-14,2.220446049250313e-15,0.0014735000440850854
234,DI,500,1999,1,79,1.852759700922636e-14,2.220446049250313e-15,0.012983200023882091
235,WMI,500,1999,1,79,1.8510853595049594e-14,2.220446049250313e-15,0.0010715999524109066
236,ISM,500,1999,1,79,1.8475049525752445e-14,2.220446049250313e-15,0.0008954000077210367
237,DI,500,1999,1,80,1.852759700922636e-14,2.220446049250313e-15,0.01098010002169758
238,WMI,500,1999,1,80,1.8510853595049594e-14,2.220446049250313e-15,0.0009085999918170273
239,ISM,500,1999,1,80,1.8475049525752445e-14,2.220446049250313e-15,0.0009209999698214233
240,DI,500,1999,1,81,1.852759700922636e-14,2.220446049250313e-15,0.01216539996676147
241,WMI,500,1999,1,81,1.8510853595049594e-14,2.220446049250313e-15,0.0009118000161834061
242,ISM,500,1999,1,81,1.8475049525752445e-14,2.220446049250313e-15,0.0009187000105157495
243,DI,500,1999,1,82,1.852759700922636e-14,2.220446049250313e-15,0.011275600001681596
244,WMI,500,1999,1,82,1.8510853595049594e-14,2.220446049250313e-15,0.0009269000147469342
245,ISM,500,1999,1,82,1.8475049525752445e-14,2.220446049250313e-15,0.0009580000187270343
246,DI,500,1999,1,83,1.852759700922636e-14,2.220446049250313e-15,0.011265599983744323
247,WMI,500,1999,1,83,1.8510853595049594e-14,2.220446049250313e-15,0.0009284999687224627
248,ISM,500,1999,1,83,1.8475049525752445e-14,2.220446049250313e-15,0.0009106000070460141
249,DI,500,1999,1,84,1.852759700922636e-14,2.220446049250313e-15,0.011774200014770031
250,WMI,500,1999,1,84,1.8510853595049594e-14,2.220446049250313e-15,0.0009187999530695379
251,ISM,500,1999,1,84,1.8475049525752445e-14,2.220446049250313e-15,0.0009101000032387674
252,DI,500,1999,1,85,1.852759700922636e-14,2.220446049250313e-15,0.010838399990461767
253,WMI,500,1999,1,85,1.8510853595049594e-14,2.220446049250313e-15,0.0009186999523080885
254,ISM,500,1999,1,85,1.8475049525752445e-14,2.220446049250313e-15,0.0014427000423893332
255,DI,500,1999,1,86,1.852759700922636e-14,2.220446049250313e-15,0.011651600012555718
256,WMI,500,1999,1,86,1.8510853595049594e-14,2.220446049250313e-15,0.0014779000193811953
257,ISM,500,1999,1,86,1.8475049525752445e-14,2.220446049250313e-15,0.00092739996034652
258,DI,500,1999,1,87,1.852759700922636e-14,2.220446049250313e-15,0.012070500000845641
259,WMI,500,1999,1,87,1.8510853595049594e-14,2.220446049250313e-15,0.000930400041397661
260,ISM,500,1999,1,87,1.8475049525752445e-14,2.220446049250313e-15,0.0009365000296384096
261,DI,500,1999,1,88,1.852759700922636e-14,2.220446049250313e-15,0.012414500000886619
262,WMI,500,1999,1,88,1.8510853595049594e-14,2.220446049250313e-15,0.0014731999835930765
263,ISM,500,1999,1,88,1.8475049525752445e-14,2.220446049250313e-15,0.0009057000279426575
264,DI,500,1999,1,89,1.852759700922636e-14,2.220446049250313e-15,0.01077420002548024
265,WMI,500,1999,1,89,1.8510853595049594e-14,2.220446049250313e-15,0.0009209000272676349
266,ISM,500,1999,1,89,1.8475049525752445e-14,2.220446049250313e-15,0.0009034000104293227
267,DI,500,1999,1,90,1.852759700922636e-14,2.220446049250313e-15,0.010941999964416027
268,WMI,500,1999,1,90,1.8510853595049594e-14,2.220446049250313e-15,0.0009598000324331224
269,ISM,500,1999,1,90,1.8475049525752445e-14,2.220446049250313e-15,0.0009246999979950488
270,DI,500,1999,1,91,1.852759700922636e-14,2.220446049250313e-15,0.01067789999069646
271,WMI,500,1999,1,91,1.8510853595049594e-14,2.220446049250313e-15,0.0021121000172570348
272,ISM,500,1999,1,91,1.8475049525752445e-14,2.220446049250313e-15,0.0009953000117093325
273,DI,500,1999,1,92,1.852759700922636e-14,2.220446049250313e-15,0.010506900027394295
274,WMI,500,1999,1,92,1.8510853595049594e-14,2.220446049250313e-15,0.001755799981765449
275,ISM,500,1999,1,92,1.8475049525752445e-14,2.220446049250313e-15,0.0009254000033251941
276,DI,500,1999,1,93,1.852759700922636e-14,2.220446049250313e-15,0.010046100011095405
277,WMI,500,1999,1,93,1.8510853595049594e-14,2.220446049250313e-15,0.0009433000232093036
278,ISM,500,1999,1,93,1.8475049525752445e-14,2.220446049250313e-15,0.0009265999542549253
279,DI,500,1999,1,94,1.852759700922636e-14,2.220446049250313e-15,0.011904199956916273
280,WMI,500,1999,1,94,1.8510853595049594e-14,2.220446049250313e-15,0.00092889997176826
281,ISM,500,1999,1,94,1.8475049525752445e-14,2.220446049250313e-15,0.0009168999968096614
282,DI,500,1999,1,95,1.852759700922636e-14,2.220446049250313e-15,0.011244900000747293
283,WMI,500,1999,1,95,1.8510853595049594e-14,2.220446049250313e-15,0.000936899974476546
284,ISM,500,1999,1,95,1.8475049525752445e-14,2.220446049250313e-15,0.001045699988026172
285,DI,500,1999,1,96,1.852759700922636e-14,2.220446049250313e-15,0.011433299980126321
286,WMI,500,1999,1,96,1.8510853595049594e-14,2.220446049250313e-15,0.0009893000242300332
287,ISM,500,1999,1,96,1.8475049525752445e-14,2.220446049250313e-15,0.0009036000119522214
288,DI,500,1999,1,97,1.852759700922636e-14,2.220446049250313e-15,0.011055500013753772
289,WMI,500,1999,1,97,1.8510853595049594e-14,2.220446049250313e-15,0.0009733999613672495
290,ISM,500,1999,1,97,1.8475049525752445e-14,2.220446049250313e-15,0.0009661999647505581
291,DI,500,1999,1,98,1.852759700922636e-14,2.220446049250313e-15,0.010746299987658858
292,WMI,500,1999,1,98,1.8510853595049594e-14,2.220446049250313e-15,0.0009675000328570604
293,ISM,500,1999,1,98,1.8475049525752445e-14,2.220446049250313e-15,0.0009319999953731894
294,DI,500,1999,1,99,1.852759700922636e-14,2.220446049250313e-15,0.011381899996194988
295,WMI,500,1999,1,99,1.8510853595049594e-14,2.220446049250313e-15,0.0009423000155948102
296,ISM,500,1999,1,99,1.8475049525752445e-14,2.220446049250313e-15,0.0014651999808847904
