,method,s,N,k,iter,error,diff_max,time
1888,WMI,20,1996,4,30,1.371342899179713e-15,6.661338147750939e-16,1.5900004655122757e-05
1889,ISM,20,1996,4,30,0.022664479822535114,0.003913282419756747,3.710002056322992e-05
1890,DI,20,1996,4,31,1.433822293755367e-15,8.881784197001252e-16,0.00017880002269521356
1891,WMI,20,1996,4,31,1.371342899179713e-15,6.661338147750939e-16,2.81000102404505e-05
1892,ISM,20,1996,4,31,0.022664479822535114,0.003913282419756747,4.509999416768551e-05
1893,DI,20,1996,4,32,1.433822293755367e-15,8.881784197001252e-16,0.0001860999909695238
1894,WMI,20,1996,4,32,1.371342899179713e-15,6.661338147750939e-16,4.939999780617654e-05
1895,ISM,20,1996,4,32,0.022664479822535114,0.003913282419756747,8.529998012818396e-05
1896,DI,20,1996,4,33,1.433822293755367e-15,8.881784197001252e-16,0.0001863999932538718
1897,WMI,20,1996,4,33,1.371342899179713e-15,6.661338147750939e-16,2.4900014977902174e-05
1898,ISM,20,1996,4,33,0.022664479822535114,0.003913282419756747,4.429998807609081e-05
1899,DI,20,1996,4,34,1.433822293755367e-15,8.881784197001252e-16,0.00012809998588636518
1900,WMI,20,1996,4,34,1.371342899179713e-15,6.661338147750939e-16,4.859999171458185e-05
1901,ISM,20,1996,4,34,0.022664479822535114,0.003913282419756747,0.00013660002150572836
1902,DI,20,1996,4,35,1.433822293755367e-15,8.881784197001252e-16,0.0001551999885123223
1903,WMI,20,1996,4,35,1.371342899179713e-15,6.661338147750939e-16,2.060001133941114e-05
1904,ISM,20,1996,4,35,0.022664479822535114,0.003913282419756747,3.9000005926936865e-05
1905,DI,20,1996,4,36,1.433822293755367e-15,8.881784197001252e-16,0.00011310001718811691
1906,WMI,20,1996,4,36,1.371342899179713e-15,6.661338147750939e-16,1.6600009985268116e-05
1907,ISM,20,1996,4,36,0.022664479822535114,0.003913282419756747,3.7200021324679255e-05
1908,DI,20,1996,4,37,1.433822293755367e-15,8.881784197001252e-16,0.00012939999578520656
1909,WMI,20,1996,4,37,1.371342899179713e-15,6.661338147750939e-16,1.5900004655122757e-05
1910,ISM,20,1996,4,37,0.022664479822535114,0.003913282419756747,5.160001455806196e-05
1911,DI,20,1996,4,38,1.433822293755367e-15,8.881784197001252e-16,0.00012329997844062746
1912,WMI,20,1996,4,38,1.371342899179713e-15,6.661338147750939e-16,1.9500002963468432e-05
1913,ISM,20,1996,4,38,0.022664479822535114,0.003913282419756747,4.1399995097890496e-05
1914,DI,20,1996,4,39,1.433822293755367e-15,8.881784197001252e-16,0.00011749999248422682
1915,WMI,20,1996,4,39,1.371342899179713e-15,6.661338147750939e-16,1.7499987734481692e-05
1916,ISM,20,1996,4,39,0.022664479822535114,0.003913282419756747,4.050001734867692e-05
1917,DI,20,1996,4,40,1.433822293755367e-15,8.881784197001252e-16,0.00012859998969361186
1918,WMI,20,1996,4,40,1.371342899179713e-15,6.661338147750939e-16,4.7900015488266945e-05
1919,ISM,20,1996,4,40,0.022664479822535114,0.003913282419756747,8.960001287050545e-05
1920,DI,20,1996,4,41,1.433822293755367e-15,8.881784197001252e-16,0.00016770002548582852
1921,WMI,20,1996,4,41,1.371342899179713e-15,6.661338147750939e-16,4.600000102072954e-05
1922,ISM,20,1996,4,41,0.022664479822535114,0.003913282419756747,9.030001820065081e-05
1923,DI,20,1996,4,42,1.433822293755367e-15,8.881784197001252e-16,0.00014789999113418162
1924,WMI,20,1996,4,42,1.371342899179713e-15,6.661338147750939e-16,1.7000013031065464e-05
1925,ISM,20,1996,4,42,0.022664479822535114,0.003913282419756747,3.8700003642588854e-05
1926,DI,20,1996,4,43,1.433822293755367e-15,8.881784197001252e-16,0.00012710000737570226
1927,WMI,20,1996,4,43,1.371342899179713e-15,6.661338147750939e-16,4.67000063508749e-05
1928,ISM,20,1996,4,43,0.022664479822535114,0.003913282419756747,8.970001363195479e-05
1929,DI,20,1996,4,44,1.433822293755367e-15,8.881784197001252e-16,0.00018020000425167382
1930,WMI,20,1996,4,44,1.371342899179713e-15,6.661338147750939e-16,4.710000939667225e-05
1931,ISM,20,1996,4,44,0.022664479822535114,0.003913282419756747,9.090002276934683e-05
1932,DI,20,1996,4,45,1.433822293755367e-15,8.881784197001252e-16,0.00015410000924021006
1933,WMI,20,1996,4,45,1.371342899179713e-15,6.661338147750939e-16,4.630000330507755e-05
1934,ISM,20,1996,4,45,0.022664479822535114,0.003913282419756747,9.119999594986439e-05
1935,DI,20,1996,4,46,1.433822293755367e-15,8.881784197001252e-16,0.0001652000064495951
1936,WMI,20,1996,4,46,1.371342899179713e-15,6.661338147750939e-16,1.759998849593103e-05
1937,ISM,20,1996,4,46,0.022664479822535114,0.003913282419756747,3.889997606165707e-05
1938,DI,20,1996,4,47,1.433822293755367e-15,8.881784197001252e-16,0.00011979998089373112
1939,WMI,20,1996,4,47,1.371342899179713e-15,6.661338147750939e-16,1.6300007700920105e-05
1940,ISM,20,1996,4,47,0.022664479822535114,0.003913282419756747,3.9300008211284876e-05
1941,DI,20,1996,4,48,1.433822293755367e-15,8.881784197001252e-16,0.00012680000509135425
1942,WMI,20,1996,4,48,1.371342899179713e-15,6.661338147750939e-16,1.8699996871873736e-05
1943,ISM,20,1996,4,48,0.022664479822535114,0.003913282419756747,4.149999585933983e-05
1944,DI,20,1996,4,49,1.433822293755367e-15,8.881784197001252e-16,0.00012199999764561653
1945,WMI,20,1996,4,49,1.371342899179713e-15,6.661338147750939e-16,1.680001150816679e-05
1946,ISM,20,1996,4,49,0.022664479822535114,0.003913282419756747,3.880000440403819e-05
1947,DI,20,1996,4,50,1.433822293755367e-15,8.881784197001252e-16,0.00014509999891743064
1948,WMI,20,1996,4,50,1.371342899179713e-15,6.661338147750939e-16,4.7200010158121586e-05
1949,ISM,20,1996,4,50,0.022664479822535114,0.003913282419756747,9.049999061971903e-05
1950,DI,20,1996,4,51,1.433822293755367e-15,8.881784197001252e-16,0.00013860000763088465
1951,WMI,20,1996,4,51,1.371342899179713e-15,6.661338147750939e-16,1.850002445280552e-05
1952,ISM,20,1996,4,51,0.022664479822535114,0.003913282419756747,4.33000095654279e-05
1953,DI,20,1996,4,52,1.433822293755367e-15,8.881784197001252e-16,0.0001412999990861863
1954,WMI,20,1996,4,52,1.371342899179713e-15,6.661338147750939e-16,4.650000482797623e-05
1955,ISM,20,1996,4,52,0.022664479822535114,0.003913282419756747,8.999998681247234e-05
1956,DI,20,1996,4,53,1.433822293755367e-15,8.881784197001252e-16,0.0001666999887675047
1957,WMI,20,1996,4,53,1.371342899179713e-15,6.661338147750939e-16,4.05999890062958e-05
1958,ISM,20,1996,4,53,0.022664479822535114,0.003913282419756747,8.559998241253197e-05
1959,DI,20,1996,4,54,1.433822293755367e-15,8.881784197001252e-16,0.00014409999130293727
1960,WMI,20,1996,4,54,1.371342899179713e-15,6.661338147750939e-16,1.8400023691356182e-05
1961,ISM,20,1996,4,54,0.022664479822535114,0.003913282419756747,4.220000118948519e-05
1962,DI,20,1996,4,55,1.433822293755367e-15,8.881784197001252e-16,0.00012389998300932348
1963,WMI,20,1996,4,55,1.371342899179713e-15,6.661338147750939e-16,1.780001912266016e-05
1964,ISM,20,1996,4,55,0.022664479822535114,0.003913282419756747,4.269997589290142e-05
1965,DI,20,1996,4,56,1.433822293755367e-15,8.881784197001252e-16,0.00011659998563118279
1966,WMI,20,1996,4,56,1.371342899179713e-15,6.661338147750939e-16,1.7799990018829703e-05
1967,ISM,20,1996,4,56,0.022664479822535114,0.003913282419756747,4.0099985199049115e-05
1968,DI,20,1996,4,57,1.433822293755367e-15,8.881784197001252e-16,0.00011449999874457717
1969,WMI,20,1996,4,57,1.371342899179713e-15,6.661338147750939e-16,1.8999999156221747e-05
1970,ISM,20,1996,4,57,0.022664479822535114,0.003913282419756747,4.2100000428035855e-05
1971,DI,20,1996,4,58,1.433822293755367e-15,8.881784197001252e-16,0.00012820001575164497
1972,WMI,20,1996,4,58,1.371342899179713e-15,6.661338147750939e-16,4.680000711232424e-05
1973,ISM,20,1996,4,58,0.022664479822535114,0.003913282419756747,9.019998833537102e-05
1974,DI,20,1996,4,59,1.433822293755367e-15,8.881784197001252e-16,0.00015050001093186438
1975,WMI,20,1996,4,59,1.371342899179713e-15,6.661338147750939e-16,4.6600005589425564e-05
1976,ISM,20,1996,4,59,0.022664479822535114,0.003913282419756747,9.029998909682035e-05
1977,DI,20,1996,4,60,1.433822293755367e-15,8.881784197001252e-16,0.0001728000061120838
1978,WMI,20,1996,4,60,1.371342899179713e-15,6.661338147750939e-16,4.019998596049845e-05
1979,ISM,20,1996,4,60,0.022664479822535114,0.003913282419756747,8.490000618621707e-05
1980,DI,20,1996,4,61,1.433822293755367e-15,8.881784197001252e-16,0.00020860001677647233
1981,WMI,20,1996,4,61,1.371342899179713e-15,6.661338147750939e-16,1.889999839477241e-05
1982,ISM,20,1996,4,61,0.022664479822535114,0.003913282419756747,4.2400002712383866e-05
1983,DI,20,1996,4,62,1.433822293755367e-15,8.881784197001252e-16,0.00011750002158805728
1984,WMI,20,1996,4,62,1.371342899179713e-15,6.661338147750939e-16,4.6900007873773575e-05
1985,ISM,20,1996,4,62,0.022664479822535114,0.003913282419756747,9.099999442696571e-05
1986,DI,20,1996,4,63,1.433822293755367e-15,8.881784197001252e-16,0.00016029999824240804
1987,WMI,20,1996,4,63,1.371342899179713e-15,6.661338147750939e-16,4.719998105429113e-05
1988,ISM,20,1996,4,63,0.022664479822535114,0.003913282419756747,9.210000280290842e-05
1989,DI,20,1996,4,64,1.433822293755367e-15,8.881784197001252e-16,0.00018450000789016485
1990,WMI,20,1996,4,64,1.371342899179713e-15,6.661338147750939e-16,2.2799998987466097e-05
1991,ISM,20,1996,4,64,0.022664479822535114,0.003913282419756747,4.39999857917428e-05
1992,DI,20,1996,4,65,1.433822293755367e-15,8.881784197001252e-16,0.00012730000889860094
1993,WMI,20,1996,4,65,1.371342899179713e-15,6.661338147750939e-16,1.8699996871873736e-05
1994,ISM,20,1996,4,65,0.022664479822535114,0.003913282419756747,4.25000034738332e-05
1995,DI,20,1996,4,66,1.433822293755367e-15,8.881784197001252e-16,0.00012290000449866056
1996,WMI,20,1996,4,66,1.371342899179713e-15,6.661338147750939e-16,1.829999382607639e-05
1997,ISM,20,1996,4,66,0.022664479822535114,0.003913282419756747,4.1099992813542485e-05
1998,DI,20,1996,4,67,1.433822293755367e-15,8.881784197001252e-16,0.0001272000081371516
1999,WMI,20,1996,4,67,1.371342899179713e-15,6.661338147750939e-16,4.680000711232424e-05
2000,ISM,20,1996,4,67,0.022664479822535114,0.003913282419756747,9.029998909682035e-05
2001,DI,20,1996,4,68,1.433822293755367e-15,8.881784197001252e-16,0.00017479999223724008
2002,WMI,20,1996,4,68,1.371342899179713e-15,6.661338147750939e-16,1.7600017599761486e-05
2003,ISM,20,1996,4,68,0.022664479822535114,0.003913282419756747,4.0099985199049115e-05
2004,DI,20,1996,4,69,1.433822293755367e-15,8.881784197001252e-16,0.00012779998360201716
2005,WMI,20,1996,4,69,1.371342899179713e-15,6.661338147750939e-16,1.7099984688684344e-05
2006,ISM,20,1996,4,69,0.022664479822535114,0.003913282419756747,4.149999585933983e-05
2007,DI,20,1996,4,70,1.433822293755367e-15,8.881784197001252e-16,0.00013080000644549727
2008,WMI,20,1996,4,70,1.371342899179713e-15,6.661338147750939e-16,4.700000863522291e-05
2009,ISM,20,1996,4,70,0.022664479822535114,0.003913282419756747,9.060002048499882e-05
2010,DI,20,1996,4,71,1.433822293755367e-15,8.881784197001252e-16,0.00016859997413121164
2011,WMI,20,1996,4,71,1.371342899179713e-15,6.661338147750939e-16,2.0400009816512465e-05
2012,ISM,20,1996,4,71,0.022664479822535114,0.003913282419756747,4.0099985199049115e-05
2013,DI,20,1996,4,72,1.433822293755367e-15,8.881784197001252e-16,0.00013909998233430088
2014,WMI,20,1996,4,72,1.371342899179713e-15,6.661338147750939e-16,2.820001100189984e-05
2015,ISM,20,1996,4,72,0.022664479822535114,0.003913282419756747,5.180001608096063e-05
2016,DI,20,1996,4,73,1.433822293755367e-15,8.881784197001252e-16,0.00015020000864751637
2017,WMI,20,1996,4,73,1.371342899179713e-15,6.661338147750939e-16,4.730001091957092e-05
2018,ISM,20,1996,4,73,0.022664479822535114,0.003913282419756747,9.139999747276306e-05
2019,DI,20,1996,4,74,1.433822293755367e-15,8.881784197001252e-16,0.00014370001736097038
2020,WMI,20,1996,4,74,1.371342899179713e-15,6.661338147750939e-16,2.300000051036477e-05
2021,ISM,20,1996,4,74,0.022664479822535114,0.003913282419756747,4.939999780617654e-05
2022,DI,20,1996,4,75,1.433822293755367e-15,8.881784197001252e-16,0.00013929998385719955
2023,WMI,20,1996,4,75,1.371342899179713e-15,6.661338147750939e-16,4.67000063508749e-05
2024,ISM,20,1996,4,75,0.022664479822535114,0.003913282419756747,9.190000128000975e-05
2025,DI,20,1996,4,76,1.433822293755367e-15,8.881784197001252e-16,0.00017159999697469175
2026,WMI,20,1996,4,76,1.371342899179713e-15,6.661338147750939e-16,1.8399994587525725e-05
2027,ISM,20,1996,4,76,0.022664479822535114,0.003913282419756747,4.199999966658652e-05
2028,DI,20,1996,4,77,1.433822293755367e-15,8.881784197001252e-16,0.00016110000433400273
2029,WMI,20,1996,4,77,1.371342899179713e-15,6.661338147750939e-16,9.259997750632465e-05
2030,ISM,20,1996,4,77,0.022664479822535114,0.003913282419756747,4.260000423528254e-05
2031,DI,20,1996,4,78,1.433822293755367e-15,8.881784197001252e-16,0.0001176999940071255
2032,WMI,20,1996,4,78,1.371342899179713e-15,6.661338147750939e-16,1.7999991541728377e-05
2033,ISM,20,1996,4,78,0.022664479822535114,0.003913282419756747,4.270000499673188e-05
2034,DI,20,1996,4,79,1.433822293755367e-15,8.881784197001252e-16,0.00010189999011345208
2035,WMI,20,1996,4,79,1.371342899179713e-15,6.661338147750939e-16,1.7700018361210823e-05
2036,ISM,20,1996,4,79,0.022664479822535114,0.003913282419756747,4.1799998143687844e-05
2037,DI,20,1996,4,80,1.433822293755367e-15,8.881784197001252e-16,0.00014849999570287764
2038,WMI,20,1996,4,80,1.371342899179713e-15,6.661338147750939e-16,4.7699984861537814e-05
2039,ISM,20,1996,4,80,0.022664479822535114,0.003913282419756747,9.200000204145908e-05
2040,DI,20,1996,4,81,1.433822293755367e-15,8.881784197001252e-16,0.00014609997742809355
2041,WMI,20,1996,4,81,1.371342899179713e-15,6.661338147750939e-16,1.8099992303177714e-05
2042,ISM,20,1996,4,81,0.022664479822535114,0.003913282419756747,4.040001658722758e-05
2043,DI,20,1996,4,82,1.433822293755367e-15,8.881784197001252e-16,0.00010889998520724475
2044,WMI,20,1996,4,82,1.371342899179713e-15,6.661338147750939e-16,4.7900015488266945e-05
2045,ISM,20,1996,4,82,0.022664479822535114,0.003913282419756747,9.119999594986439e-05
2046,DI,20,1996,4,83,1.433822293755367e-15,8.881784197001252e-16,0.0002167999919038266
2047,WMI,20,1996,4,83,1.371342899179713e-15,6.661338147750939e-16,3.610001294873655e-05
2048,ISM,20,1996,4,83,0.022664479822535114,0.003913282419756747,5.940001574344933e-05
2049,DI,20,1996,4,84,1.433822293755367e-15,8.881784197001252e-16,0.00016729999333620071
2050,WMI,20,1996,4,84,1.371342899179713e-15,6.661338147750939e-16,5.1099981646984816e-05
2051,ISM,20,1996,4,84,0.022664479822535114,0.003913282419756747,8.830000297166407e-05
2052,DI,20,1996,4,85,1.433822293755367e-15,8.881784197001252e-16,0.00017939999816007912
2053,WMI,20,1996,4,85,1.371342899179713e-15,6.661338147750939e-16,3.960001049563289e-05
2054,ISM,20,1996,4,85,0.022664479822535114,0.003913282419756747,8.070000330917537e-05
2055,DI,20,1996,4,86,1.433822293755367e-15,8.881784197001252e-16,0.0001939999929163605
2056,WMI,20,1996,4,86,1.371342899179713e-15,6.661338147750939e-16,2.4800014216452837e-05
2057,ISM,20,1996,4,86,0.022664479822535114,0.003913282419756747,4.740001168102026e-05
2058,DI,20,1996,4,87,1.433822293755367e-15,8.881784197001252e-16,0.0001362999901175499
2059,WMI,20,1996,4,87,1.371342899179713e-15,6.661338147750939e-16,4.730001091957092e-05
2060,ISM,20,1996,4,87,0.022664479822535114,0.003913282419756747,8.849997539073229e-05
2061,DI,20,1996,4,88,1.433822293755367e-15,8.881784197001252e-16,0.00018170001567341387
2062,WMI,20,1996,4,88,1.371342899179713e-15,6.661338147750939e-16,1.9800005247816443e-05
2063,ISM,20,1996,4,88,0.022664479822535114,0.003913282419756747,4.270000499673188e-05
2064,DI,20,1996,4,89,1.433822293755367e-15,8.881784197001252e-16,0.00013699999544769526
2065,WMI,20,1996,4,89,1.371342899179713e-15,6.661338147750939e-16,1.829999382607639e-05
2066,ISM,20,1996,4,89,0.022664479822535114,0.003913282419756747,4.199999966658652e-05
2067,DI,20,1996,4,90,1.433822293755367e-15,8.881784197001252e-16,0.00013259999104775488
2068,WMI,20,1996,4,90,1.371342899179713e-15,6.661338147750939e-16,1.7799990018829703e-05
2069,ISM,20,1996,4,90,0.022664479822535114,0.003913282419756747,4.1799998143687844e-05
2070,DI,20,1996,4,91,1.433822293755367e-15,8.881784197001252e-16,0.00014559997362084687
2071,WMI,20,1996,4,91,1.371342899179713e-15,6.661338147750939e-16,4.67000063508749e-05
2072,ISM,20,1996,4,91,0.022664479822535114,0.003913282419756747,9.009998757392168e-05
2073,DI,20,1996,4,92,1.433822293755367e-15,8.881784197001252e-16,0.0001745999907143414
2074,WMI,20,1996,4,92,1.371342899179713e-15,6.661338147750939e-16,1.819999306462705e-05
2075,ISM,20,1996,4,92,0.022664479822535114,0.003913282419756747,4.0000013541430235e-05
2076,DI,20,1996,4,93,1.433822293755367e-15,8.881784197001252e-16,0.00013599998783320189
2077,WMI,20,1996,4,93,1.371342899179713e-15,6.661338147750939e-16,2.540001878514886e-05
2078,ISM,20,1996,4,93,0.022664479822535114,0.003913282419756747,5.2400020649656653e-05
2079,DI,20,1996,4,94,1.433822293755367e-15,8.881784197001252e-16,0.00015449998318217695
2080,WMI,20,1996,4,94,1.371342899179713e-15,6.661338147750939e-16,4.770001396536827e-05
2081,ISM,20,1996,4,94,0.022664479822535114,0.003913282419756747,9.019998833537102e-05
2082,DI,20,1996,4,95,1.433822293755367e-15,8.881784197001252e-16,0.00016190001042559743
2083,WMI,20,1996,4,95,1.371342899179713e-15,6.661338147750939e-16,2.3200002033263445e-05
2084,ISM,20,1996,4,95,0.022664479822535114,0.003913282419756747,5.2099989261478186e-05
2085,DI,20,1996,4,96,1.433822293755367e-15,8.881784197001252e-16,0.00015100001473911107
2086,WMI,20,1996,4,96,1.371342899179713e-15,6.661338147750939e-16,1.8200022168457508e-05
2087,ISM,20,1996,4,96,0.022664479822535114,0.003913282419756747,4.0099985199049115e-05
2088,DI,20,1996,4,97,1.433822293755367e-15,8.881784197001252e-16,0.00013040000339969993
2089,WMI,20,1996,4,97,1.371342899179713e-15,6.661338147750939e-16,1.7299986211583018e-05
2090,ISM,20,1996,4,97,0.022664479822535114,0.003913282419756747,3.940000897273421e-05
2091,DI,20,1996,4,98,1.433822293755367e-15,8.881784197001252e-16,0.0001340000017080456
2092,WMI,20,1996,4,98,1.371342899179713e-15,6.661338147750939e-16,1.7200014553964138e-05
2093,ISM,20,1996,4,98,0.022664479822535114,0.003913282419756747,3.980001201853156e-05
2094,DI,20,1996,4,99,1.433822293755367e-15,8.881784197001252e-16,0.00011270001414231956
2095,WMI,20,1996,4,99,1.371342899179713e-15,6.661338147750939e-16,2.2299995180219412e-05
2096,ISM,20,1996,4,99,0.022664479822535114,0.003913282419756747,5.15999854542315e-05
2097,DI,20,1996,4,100,1.433822293755367e-15,8.881784197001252e-16,0.00015020000864751637
2098,WMI,20,1996,4,100,1.371342899179713e-15,6.661338147750939e-16,4.6200002543628216e-05
2099,ISM,20,1996,4,100,0.022664479822535114,0.003913282419756747,9.020001743920147e-05
2100,DI,20,1996,4,101,1.433822293755367e-15,8.881784197001252e-16,0.00016609998419880867
2101,WMI,20,1996,4,101,1.371342899179713e-15,6.661338147750939e-16,1.7399986973032355e-05
2102,ISM,20,1996,4,101,0.022664479822535114,0.003913282419756747,3.850000211969018e-05
2103,DI,20,1996,4,102,1.433822293755367e-15,8.881784197001252e-16,0.00012700000661425292
2104,WMI,20,1996,4,102,1.371342899179713e-15,6.661338147750939e-16,1.6200006939470768e-05
2105,ISM,20,1996,4,102,0.022664479822535114,0.003913282419756747,3.8300000596791506e-05
2106,DI,20,1996,4,103,1.433822293755367e-15,8.881784197001252e-16,0.00011690001701936126
2107,WMI,20,1996,4,103,1.371342899179713e-15,6.661338147750939e-16,2.1000014385208488e-05
2108,ISM,20,1996,4,103,0.022664479822535114,0.003913282419756747,4.949999856762588e-05
2109,DI,20,1996,4,104,1.433822293755367e-15,8.881784197001252e-16,0.00016399999731220305
2110,WMI,20,1996,4,104,1.371342899179713e-15,6.661338147750939e-16,4.6600005589425564e-05
2111,ISM,20,1996,4,104,0.022664479822535114,0.003913282419756747,6.980000762268901e-05
2112,DI,20,1996,4,105,1.433822293755367e-15,8.881784197001252e-16,9.190000128000975e-05
2113,WMI,20,1996,4,105,1.371342899179713e-15,6.661338147750939e-16,1.689998316578567e-05
2114,ISM,20,1996,4,105,0.022664479822535114,0.003913282419756747,3.850000211969018e-05
2115,DI,20,1996,4,106,1.433822293755367e-15,8.881784197001252e-16,0.00013199998647905886
2116,WMI,20,1996,4,106,1.371342899179713e-15,6.661338147750939e-16,2.880001557059586e-05
2117,ISM,20,1996,4,106,0.022664479822535114,0.003913282419756747,5.4899981478229165e-05
2118,DI,20,1996,4,107,1.433822293755367e-15,8.881784197001252e-16,0.00015389997861348093
2119,WMI,20,1996,4,107,1.371342899179713e-15,6.661338147750939e-16,4.650000482797623e-05
2120,ISM,20,1996,4,107,0.022664479822535114,0.003913282419756747,8.759999764151871e-05
2121,DI,20,1996,4,108,1.433822293755367e-15,8.881784197001252e-16,0.00014590000500902534
2122,WMI,20,1996,4,108,1.371342899179713e-15,6.661338147750939e-16,2.1899992134422064e-05
2123,ISM,20,1996,4,108,0.022664479822535114,0.003913282419756747,4.980000085197389e-05
2124,DI,20,1996,4,109,1.433822293755367e-15,8.881784197001252e-16,0.00015199999324977398
2125,WMI,20,1996,4,109,1.371342899179713e-15,6.661338147750939e-16,4.730001091957092e-05
2126,ISM,20,1996,4,109,0.022664479822535114,0.003913282419756747,8.960001287050545e-05
2127,DI,20,1996,4,110,1.433822293755367e-15,8.881784197001252e-16,0.00016570001025684178
2128,WMI,20,1996,4,110,1.371342899179713e-15,6.661338147750939e-16,2.1599989850074053e-05
2129,ISM,20,1996,4,110,0.022664479822535114,0.003913282419756747,4.9700000090524554e-05
2130,DI,20,1996,4,111,1.433822293755367e-15,8.881784197001252e-16,0.00014470002497546375
2131,WMI,20,1996,4,111,1.371342899179713e-15,6.661338147750939e-16,4.579999949783087e-05
2132,ISM,20,1996,4,111,0.022664479822535114,0.003913282419756747,9.120002505369484e-05
2133,DI,20,1996,4,112,1.433822293755367e-15,8.881784197001252e-16,0.0001750999945215881
2134,WMI,20,1996,4,112,1.371342899179713e-15,6.661338147750939e-16,4.6200002543628216e-05
2135,ISM,20,1996,4,112,0.022664479822535114,0.003913282419756747,8.970001363195479e-05
2136,DI,20,1996,4,113,1.433822293755367e-15,8.881784197001252e-16,0.00016679998952895403
2137,WMI,20,1996,4,113,1.371342899179713e-15,6.661338147750939e-16,4.0799990529194474e-05
2138,ISM,20,1996,4,113,0.022664479822535114,0.003913282419756747,8.630001684650779e-05
2139,DI,20,1996,4,114,1.433822293755367e-15,8.881784197001252e-16,0.0001998000079765916
2140,WMI,20,1996,4,114,1.371342899179713e-15,6.661338147750939e-16,4.6600005589425564e-05
2141,ISM,20,1996,4,114,0.022664479822535114,0.003913282419756747,9.14999982342124e-05
2142,DI,20,1996,4,115,1.433822293755367e-15,8.881784197001252e-16,0.00017640000442042947
2143,WMI,20,1996,4,115,1.371342899179713e-15,6.661338147750939e-16,2.0100007532164454e-05
2144,ISM,20,1996,4,115,0.022664479822535114,0.003913282419756747,4.4500018702819943e-05
2145,DI,20,1996,4,116,1.433822293755367e-15,8.881784197001252e-16,0.00015390000771731138
2146,WMI,20,1996,4,116,1.371342899179713e-15,6.661338147750939e-16,4.6200002543628216e-05
2147,ISM,20,1996,4,116,0.022664479822535114,0.003913282419756747,9.139999747276306e-05
2148,DI,20,1996,4,117,1.433822293755367e-15,8.881784197001252e-16,0.00016080000204965472
2149,WMI,20,1996,4,117,1.371342899179713e-15,6.661338147750939e-16,4.6600005589425564e-05
2150,ISM,20,1996,4,117,0.022664479822535114,0.003913282419756747,9.220000356435776e-05
2151,DI,20,1996,4,118,1.433822293755367e-15,8.881784197001252e-16,0.00017869999282993376
2152,WMI,20,1996,4,118,1.371342899179713e-15,6.661338147750939e-16,2.440001117065549e-05
2153,ISM,20,1996,4,118,0.022664479822535114,0.003913282419756747,5.540001438930631e-05
2154,DI,20,1996,4,119,1.433822293755367e-15,8.881784197001252e-16,0.00015169999096542597
2155,WMI,20,1996,4,119,1.371342899179713e-15,6.661338147750939e-16,1.9500002963468432e-05
2156,ISM,20,1996,4,119,0.022664479822535114,0.003913282419756747,4.369998350739479e-05
2157,DI,20,1996,4,120,1.433822293755367e-15,8.881784197001252e-16,0.00013780000153928995
2158,WMI,20,1996,4,120,1.371342899179713e-15,6.661338147750939e-16,0.00021919998107478023
2159,ISM,20,1996,4,120,0.022664479822535114,0.003913282419756747,5.5599986808374524e-05
2160,DI,20,1996,4,121,1.433822293755367e-15,8.881784197001252e-16,0.00014329998521134257
2161,WMI,20,1996,4,121,1.371342899179713e-15,6.661338147750939e-16,2.5300018023699522e-05
2162,ISM,20,1996,4,121,0.022664479822535114,0.003913282419756747,4.8999994760379195e-05
2163,DI,20,1996,4,122,1.433822293755367e-15,8.881784197001252e-16,0.00018659999477677047
2164,WMI,20,1996,4,122,1.371342899179713e-15,6.661338147750939e-16,2.4399982066825032e-05
2165,ISM,20,1996,4,122,0.022664479822535114,0.003913282419756747,5.470000905916095e-05
2166,DI,20,1996,4,123,1.433822293755367e-15,8.881784197001252e-16,0.00013130001025274396
2167,WMI,20,1996,4,123,1.371342899179713e-15,6.661338147750939e-16,2.3300002794712782e-05
2168,ISM,20,1996,4,123,0.022664479822535114,0.003913282419756747,5.449997843243182e-05
2169,DI,20,1996,4,124,1.433822293755367e-15,8.881784197001252e-16,0.00013780000153928995
2170,WMI,20,1996,4,124,1.371342899179713e-15,6.661338147750939e-16,2.2799998987466097e-05
2171,ISM,20,1996,4,124,0.022664479822535114,0.003913282419756747,7.280000136233866e-05
2172,DI,20,1996,4,125,1.433822293755367e-15,8.881784197001252e-16,9.689998114481568e-05
2173,WMI,20,1996,4,125,1.371342899179713e-15,6.661338147750939e-16,2.340000355616212e-05
2174,ISM,20,1996,4,125,0.022664479822535114,0.003913282419756747,4.47999918833375e-05
2175,DI,20,1996,4,126,1.433822293755367e-15,8.881784197001252e-16,7.979999645613134e-05
2176,WMI,20,1996,4,126,1.371342899179713e-15,6.661338147750939e-16,1.8999999156221747e-05
2177,ISM,20,1996,4,126,0.022664479822535114,0.003913282419756747,4.379998426884413e-05
2178,DI,20,1996,4,127,1.433822293755367e-15,8.881784197001252e-16,7.670000195503235e-05
2179,WMI,20,1996,4,127,1.371342899179713e-15,6.661338147750939e-16,1.789999078027904e-05
2180,ISM,20,1996,4,127,0.022664479822535114,0.003913282419756747,0.00021219998598098755
2181,DI,20,1996,4,128,1.433822293755367e-15,8.881784197001252e-16,0.00043680000817403197
2182,WMI,20,1996,4,128,1.371342899179713e-15,6.661338147750939e-16,3.5200006095692515e-05
