,method,s,N,k,iter,error,diff_max,time
235,WMI,50,1999,1,79,2.898484247387971e-15,1.1102230246251565e-15,1.5900004655122757e-05
236,ISM,50,1999,1,79,2.8986612585996905e-15,1.1102230246251565e-15,1.4200020814314485e-05
237,DI,50,1999,1,80,2.27335396719921e-15,6.661338147750939e-16,0.00020000000949949026
238,WMI,50,1999,1,80,2.898484247387971e-15,1.1102230246251565e-15,1.5900004655122757e-05
239,ISM,50,1999,1,80,2.8986612585996905e-15,1.1102230246251565e-15,1.4699995517730713e-05
240,DI,50,1999,1,81,2.27335396719921e-15,6.661338147750939e-16,0.0001990000018849969
241,WMI,50,1999,1,81,2.898484247387971e-15,1.1102230246251565e-15,1.6000005416572094e-05
242,ISM,50,1999,1,81,2.8986612585996905e-15,1.1102230246251565e-15,1.4499993994832039e-05
243,DI,50,1999,1,82,2.27335396719921e-15,6.661338147750939e-16,0.0002004000125452876
244,WMI,50,1999,1,82,2.898484247387971e-15,1.1102230246251565e-15,1.5999976312741637e-05
245,ISM,50,1999,1,82,2.8986612585996905e-15,1.1102230246251565e-15,1.4699995517730713e-05
246,DI,50,1999,1,83,2.27335396719921e-15,6.661338147750939e-16,0.00020179999410174787
247,WMI,50,1999,1,83,2.898484247387971e-15,1.1102230246251565e-15,1.6200006939470768e-05
248,ISM,50,1999,1,83,2.8986612585996905e-15,1.1102230246251565e-15,1.4500023098662496e-05
249,DI,50,1999,1,84,2.27335396719921e-15,6.661338147750939e-16,0.0002007999864872545
250,WMI,50,1999,1,84,2.898484247387971e-15,1.1102230246251565e-15,1.6200006939470768e-05
251,ISM,50,1999,1,84,2.8986612585996905e-15,1.1102230246251565e-15,1.4599994756281376e-05
252,DI,50,1999,1,85,2.27335396719921e-15,6.661338147750939e-16,0.00025120002101175487
253,WMI,50,1999,1,85,2.898484247387971e-15,1.1102230246251565e-15,1.6700010746717453e-05
254,ISM,50,1999,1,85,2.8986612585996905e-15,1.1102230246251565e-15,1.479999627918005e-05
255,DI,50,1999,1,86,2.27335396719921e-15,6.661338147750939e-16,0.00020099998801015317
256,WMI,50,1999,1,86,2.898484247387971e-15,1.1102230246251565e-15,1.6200006939470768e-05
257,ISM,50,1999,1,86,2.8986612585996905e-15,1.1102230246251565e-15,1.4500023098662496e-05
258,DI,50,1999,1,87,2.27335396719921e-15,6.661338147750939e-16,0.0002018999948631972
259,WMI,50,1999,1,87,2.898484247387971e-15,1.1102230246251565e-15,2.0199979189783335e-05
260,ISM,50,1999,1,87,2.8986612585996905e-15,1.1102230246251565e-15,1.650000922381878e-05
261,DI,50,1999,1,88,2.27335396719921e-15,6.661338147750939e-16,0.007716899999650195
262,WMI,50,1999,1,88,2.898484247387971e-15,1.1102230246251565e-15,3.630001447163522e-05
263,ISM,50,1999,1,88,2.8986612585996905e-15,1.1102230246251565e-15,2.579999272711575e-05
264,DI,50,1999,1,89,2.27335396719921e-15,6.661338147750939e-16,0.00035579997347667813
265,WMI,50,1999,1,89,2.898484247387971e-15,1.1102230246251565e-15,2.169999061152339e-05
266,ISM,50,1999,1,89,2.8986612585996905e-15,1.1102230246251565e-15,1.7499987734481692e-05
267,DI,50,1999,1,90,2.27335396719921e-15,6.661338147750939e-16,0.0003009999927598983
268,WMI,50,1999,1,90,2.898484247387971e-15,1.1102230246251565e-15,2.5500019546598196e-05
269,ISM,50,1999,1,90,2.8986612585996905e-15,1.1102230246251565e-15,3.0399998649954796e-05
270,DI,50,1999,1,91,2.27335396719921e-15,6.661338147750939e-16,0.00032500000088475645
271,WMI,50,1999,1,91,2.898484247387971e-15,1.1102230246251565e-15,2.0099978428333998e-05
272,ISM,50,1999,1,91,2.8986612585996905e-15,1.1102230246251565e-15,1.7400016076862812e-05
273,DI,50,1999,1,92,2.27335396719921e-15,6.661338147750939e-16,0.0002908000024035573
274,WMI,50,1999,1,92,2.898484247387971e-15,1.1102230246251565e-15,2.1799991372972727e-05
275,ISM,50,1999,1,92,2.8986612585996905e-15,1.1102230246251565e-15,1.7900019884109497e-05
276,DI,50,1999,1,93,2.27335396719921e-15,6.661338147750939e-16,0.0002552999940235168
277,WMI,50,1999,1,93,2.898484247387971e-15,1.1102230246251565e-15,1.8399994587525725e-05
278,ISM,50,1999,1,93,2.8986612585996905e-15,1.1102230246251565e-15,1.580000389367342e-05
279,DI,50,1999,1,94,2.27335396719921e-15,6.661338147750939e-16,0.000298400002066046
280,WMI,50,1999,1,94,2.898484247387971e-15,1.1102230246251565e-15,1.759998849593103e-05
281,ISM,50,1999,1,94,2.8986612585996905e-15,1.1102230246251565e-15,1.5700003132224083e-05
282,DI,50,1999,1,95,2.27335396719921e-15,6.661338147750939e-16,0.00026760000037029386
283,WMI,50,1999,1,95,2.898484247387971e-15,1.1102230246251565e-15,1.6999983927235007e-05
284,ISM,50,1999,1,95,2.8986612585996905e-15,1.1102230246251565e-15,1.5300000086426735e-05
285,DI,50,1999,1,96,2.27335396719921e-15,6.661338147750939e-16,0.0002708999963942915
